Date,Ticker,Company,PX1,PX2,PX3,PX4,PX5,PX6,PX7,PX8,PX9,PX10,Close,High,Low,Open,Volume,Interest & Dividend Income/(Expense) - Net - Finance,Non-Interest Business Revenue/(Expense) - Net - Total,Revenue from Business Activities - Total,Provision & Impairment for Loan Losses,"Selling, General & Administrative Expenses - Total",Operating Profit before Non-Recurring Income/Expense,Income before Discontinued Operations & Extraordinary Items,Loans & Receivables - Total,Investments - Total,Total Assets,Deposits - Total,Common Equity - Total,Tangible Total Equity,Earning Assets,Net Cash Flow from Operating Activities,"Depreciation, Depletion & Amortization including Impairment - Cash Flow - to Reconcile",Capital Expenditures - Net - Cash Flow,Net Change in Cash - Total,Book Value per Share,Tangible Book Value per Share,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Shares used to calculate Diluted EPS - Total,"Dividend Yield - Common Stock - Net - Issue Specific - %, TTM","Dividend Yield - Common Stock - Net - Issue Specific - %, TTM",Fee Revenue - %,Efficiency Ratio - %,Income before Tax Margin - %,Income Tax Rate - %,Net Margin - %,"Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Return on Average Total Assets - % (Income before Discontinued Operations & Extraordinary Items), TTM",Interest & Dividend Income/(Expense) - Net - Finance,Non-Interest Business Revenue/(Expense) - Net - Total,Revenue from Business Activities - Total,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Common Shares - Outstanding - Total,Deposits - Total,Loans & Receivables - Total,Total Assets,Capital Adequacy - Total (%),Capital Adequacy - Tier 1 (%),Capital Adequacy - Core Tier 1 (%),Capital Adequacy - Tier 2 (%),Risk Weighted Assets,Leverage Ratio - Basel 3 - %,Reserves for Loan Losses - Total Percentage of Loans - Gross - Total,Reserves for Loan Losses - Total to Loans - Non-Performing & Impaired,Reserves for Loan Losses - Total Percentage of Total Assets,Loans - Non-Performing & Impaired Percentage of Loans - Gross - Total,Loans - Non-Performing & Impaired Percentage of Shareholders Equity - Common,Loans - Non-Performing & Impaired Percentage of Reserves for Loan Losses - Total,Loans - Gross - Total Percentage of Total Assets,Loans to Deposits (End of Period),Loan Loss Coverage Ratio,Total Debt Percentage of Total Assets,Total Debt Percentage of Total Capital,Total Debt Percentage of Total Equity,Earnings Retention Rate,Dividend Payout Ratio - %,Dividend Coverage - %
2019-07-12,COF,Capital One Financial Corp,16.46,29.75,43.43,58.77,72.835,88.71,99.865,108.88,115.815,121.28,82.24942016601562,82.5113330597201,81.79784763696307,82.28554679519382,1499800.0,5820.0,867.0,6687.0,1638.0,3255.0,1243.0,1264.0,241485.0,82921.0,372538.0,249764.0,47308.0,36870.0,335978.0,6350.0,675.0,205.0,1861.0,101.15,69.51,2.49,472.3,0.0,2.12,11.5,56.92,18.59,-1.69,18.9,12.48,1.63,5820.0,867.0,6687.0,2.49,467.72,249764.0,241485.0,372538.0,15.1,12.7,11.2,2.4,295662.25,10.7,2.84,8.88,1.94,0.32,1.72,11.26,68.27,0.99,1.79,15.81,53.27,114.01,0.84,16.07,622.22
2019-07-15,COF,Capital One Financial Corp,16.44,29.745,43.41,58.735,72.78,88.64,99.79,108.805,115.745,121.2,81.05726623535156,82.52939014992752,80.73213347414648,82.52939014992752,2104800.0,5820.0,867.0,6687.0,1638.0,3255.0,1243.0,1264.0,241485.0,82921.0,372538.0,249764.0,47308.0,36870.0,335978.0,6350.0,675.0,205.0,1861.0,101.15,69.51,2.49,472.3,0.0,2.12,11.5,56.92,18.59,-1.69,18.9,12.48,1.63,5820.0,867.0,6687.0,2.49,467.72,249764.0,241485.0,372538.0,15.1,12.7,11.2,2.4,295662.25,10.7,2.84,8.88,1.94,0.32,1.72,11.26,68.27,0.99,1.79,15.81,53.27,114.01,0.84,16.07,622.22
2019-07-16,COF,Capital One Financial Corp,16.325,29.385,43.38,58.53,72.63,88.625,99.86,108.945,115.925,121.425,81.21983337402344,81.75268563791921,80.86760736117203,81.41852638444213,2270400.0,5820.0,867.0,6687.0,1638.0,3255.0,1243.0,1264.0,241485.0,82921.0,372538.0,249764.0,47308.0,36870.0,335978.0,6350.0,675.0,205.0,1861.0,101.15,69.51,2.49,472.3,0.0,2.12,11.5,56.92,18.59,-1.69,18.9,12.48,1.63,5820.0,867.0,6687.0,2.49,467.72,249764.0,241485.0,372538.0,15.1,12.7,11.2,2.4,295662.25,10.7,2.84,8.88,1.94,0.32,1.72,11.26,68.27,0.99,1.79,15.81,53.27,114.01,0.84,16.07,622.22
2019-07-17,COF,Capital One Financial Corp,16.595,29.88,44.095,59.48,73.795,89.96,101.27,110.4,117.4,122.89,79.64836883544922,81.14758612333736,79.61224220447657,80.87664672671798,1875000.0,5820.0,867.0,6687.0,1638.0,3255.0,1243.0,1264.0,241485.0,82921.0,372538.0,249764.0,47308.0,36870.0,335978.0,6350.0,675.0,205.0,1861.0,101.15,69.51,2.49,472.3,0.0,2.12,11.5,56.92,18.59,-1.69,18.9,12.48,1.63,5820.0,867.0,6687.0,2.49,467.72,249764.0,241485.0,372538.0,15.1,12.7,11.2,2.4,295662.25,10.7,2.84,8.88,1.94,0.32,1.72,11.26,68.27,0.99,1.79,15.81,53.27,114.01,0.84,16.07,622.22
2019-07-18,COF,Capital One Financial Corp,16.445,29.705,43.23,58.515,75.055,92.81,105.045,114.755,122.115,127.85,80.16315460205078,80.54247386004344,79.33225593967911,79.73867533648531,2881700.0,5820.0,867.0,6687.0,1638.0,3255.0,1243.0,1264.0,241485.0,82921.0,372538.0,249764.0,47308.0,36870.0,335978.0,6350.0,675.0,205.0,1861.0,101.15,69.51,2.49,472.3,0.0,2.12,11.5,56.92,18.59,-1.69,18.9,12.48,1.63,5820.0,867.0,6687.0,2.49,467.72,249764.0,241485.0,372538.0,15.1,12.7,11.2,2.4,295662.25,10.7,2.84,8.88,1.94,0.32,1.72,11.26,68.27,0.99,1.79,15.81,53.27,114.01,0.84,16.07,622.22
2019-07-19,COF,Capital One Financial Corp,16.155,30.295,42.83,57.93,72.02,87.74,98.835,107.815,114.745,120.215,81.87010192871094,83.21578615294726,81.49078265322689,83.11643964406571,4118000.0,5820.0,867.0,6687.0,1638.0,3255.0,1243.0,1264.0,241485.0,82921.0,372538.0,249764.0,47308.0,36870.0,335978.0,6350.0,675.0,205.0,1861.0,101.15,69.51,2.49,472.3,0.0,2.12,11.5,56.92,18.59,-1.69,18.9,12.48,1.63,5820.0,867.0,6687.0,2.49,467.72,249764.0,241485.0,372538.0,15.1,12.7,11.2,2.4,295662.25,10.7,2.84,8.88,1.94,0.32,1.72,11.26,68.27,0.99,1.79,15.81,53.27,114.01,0.84,16.07,622.22
2019-07-22,COF,Capital One Financial Corp,16.2,29.7,43.115,58.205,73.315,90.055,101.76,111.17,118.38,124.025,82.83647155761719,83.27901073735147,81.59012688139549,81.75269327870917,2917100.0,5820.0,867.0,6687.0,1638.0,3255.0,1243.0,1264.0,241485.0,82921.0,372538.0,249764.0,47308.0,36870.0,335978.0,6350.0,675.0,205.0,1861.0,101.15,69.51,2.49,472.3,0.0,2.12,11.5,56.92,18.59,-1.69,18.9,12.48,1.63,5820.0,867.0,6687.0,2.49,467.72,249764.0,241485.0,372538.0,15.1,12.7,11.2,2.4,295662.25,10.7,2.84,8.88,1.94,0.32,1.72,11.26,68.27,0.99,1.79,15.81,53.27,114.01,0.84,16.07,622.22
2019-07-23,COF,Capital One Financial Corp,16.22,29.745,42.75,57.865,73.2,90.15,101.985,111.49,118.755,124.445,85.20270538330078,85.34721190664351,82.90872289406238,83.02612927644063,2275600.0,5820.0,867.0,6687.0,1638.0,3255.0,1243.0,1264.0,241485.0,82921.0,372538.0,249764.0,47308.0,36870.0,335978.0,6350.0,675.0,205.0,1861.0,101.15,69.51,2.49,472.3,0.0,2.12,11.5,56.92,18.59,-1.69,18.9,12.48,1.63,5820.0,867.0,6687.0,2.49,467.72,249764.0,241485.0,372538.0,15.1,12.7,11.2,2.4,295662.25,10.7,2.84,8.88,1.94,0.32,1.72,11.26,68.27,0.99,1.79,15.81,53.27,114.01,0.84,16.07,622.22
2019-07-24,COF,Capital One Financial Corp,15.905,30.17,41.685,56.645,71.67,88.135,99.7,109.015,116.175,121.805,87.53282165527344,87.72248129988954,84.66081995453614,85.13045926635247,3945000.0,5820.0,867.0,6687.0,1638.0,3255.0,1243.0,1264.0,241485.0,82921.0,372538.0,249764.0,47308.0,36870.0,335978.0,6350.0,675.0,205.0,1861.0,101.15,69.51,2.49,472.3,0.0,2.12,11.5,56.92,18.59,-1.69,18.9,12.48,1.63,5820.0,867.0,6687.0,2.49,467.72,249764.0,241485.0,372538.0,15.1,12.7,11.2,2.4,295662.25,10.7,2.84,8.88,1.94,0.32,1.72,11.26,68.27,0.99,1.79,15.81,53.27,114.01,0.84,16.07,622.22
2019-07-25,COF,Capital One Financial Corp,15.485,29.81,41.735,56.27,71.645,88.475,100.265,109.745,117.01,122.72,86.61161041259766,87.48766220082011,86.29551102778795,87.4695954414311,2427700.0,5820.0,867.0,6687.0,1638.0,3255.0,1243.0,1264.0,241485.0,82921.0,372538.0,249764.0,47308.0,36870.0,335978.0,6350.0,675.0,205.0,1861.0,101.15,69.51,2.49,472.3,0.0,2.12,11.5,56.92,18.59,-1.69,18.9,12.48,1.63,5820.0,867.0,6687.0,2.49,467.72,249764.0,241485.0,372538.0,15.1,12.7,11.2,2.4,295662.25,10.7,2.84,8.88,1.94,0.32,1.72,11.26,68.27,0.99,1.79,15.81,53.27,114.01,0.84,16.07,622.22
2019-07-26,COF,Capital One Financial Corp,15.38,29.34,41.79,56.215,74.64,93.88,107.05,117.425,125.245,131.29,88.58047485351562,89.06817404423485,86.33163854790192,86.69289797329954,3221300.0,5820.0,867.0,6687.0,1638.0,3255.0,1243.0,1264.0,241485.0,82921.0,372538.0,249764.0,47308.0,36870.0,335978.0,6350.0,675.0,205.0,1861.0,101.15,69.51,2.49,472.3,0.0,2.12,11.5,56.92,18.59,-1.69,18.9,12.48,1.63,5820.0,867.0,6687.0,2.49,467.72,249764.0,241485.0,372538.0,15.1,12.7,11.2,2.4,295662.25,10.7,2.84,8.88,1.94,0.32,1.72,11.26,68.27,0.99,1.79,15.81,53.27,114.01,0.84,16.07,622.22
2019-07-29,COF,Capital One Financial Corp,15.505,29.89,41.645,57.145,72.91,86.47,96.23,104.405,110.79,115.885,87.53282165527344,88.76109954555419,87.23478211782657,88.53531326999449,2427900.0,5820.0,867.0,6687.0,1638.0,3255.0,1243.0,1264.0,241485.0,82921.0,372538.0,249764.0,47308.0,36870.0,335978.0,6350.0,675.0,205.0,1861.0,101.15,69.51,2.49,472.3,0.0,2.12,11.5,56.92,18.59,-1.69,18.9,12.48,1.63,5820.0,867.0,6687.0,2.49,467.72,249764.0,241485.0,372538.0,15.1,12.7,11.2,2.4,295662.25,10.7,2.84,8.88,1.94,0.32,1.72,11.26,68.27,0.99,1.79,15.81,53.27,114.01,0.84,16.07,622.22
2019-07-30,COF,Capital One Financial Corp,15.6,30.245,42.205,57.99,74.095,87.825,97.665,105.875,112.27,117.37,82.3758773803711,83.08936295433313,80.64184015503248,82.61973045638987,12268200.0,5820.0,867.0,6687.0,1638.0,3255.0,1243.0,1264.0,241485.0,82921.0,372538.0,249764.0,47308.0,36870.0,335978.0,6350.0,675.0,205.0,1861.0,101.15,69.51,2.49,472.3,0.0,2.12,11.5,56.92,18.59,-1.69,18.9,12.48,1.63,5820.0,867.0,6687.0,2.49,467.72,249764.0,241485.0,372538.0,15.1,12.7,11.2,2.4,295662.25,10.7,2.84,8.88,1.94,0.32,1.72,11.26,68.27,0.99,1.79,15.81,53.27,114.01,0.84,16.07,622.22
2019-07-31,COF,Capital One Financial Corp,17.38,31.81,44.685,61.105,81.33,97.96,109.43,118.725,125.775,131.25,83.46867370605469,84.36279237207171,82.13202273315062,82.45715554071121,5102800.0,5820.0,867.0,6687.0,1638.0,3255.0,1243.0,1264.0,241485.0,82921.0,372538.0,249764.0,47308.0,36870.0,335978.0,6350.0,675.0,205.0,1861.0,101.15,69.51,2.49,472.3,0.0,2.12,11.5,56.92,18.59,-1.69,18.9,12.48,1.63,5820.0,867.0,6687.0,2.49,467.72,249764.0,241485.0,372538.0,15.1,12.7,11.2,2.4,295662.25,10.7,2.84,8.88,1.94,0.32,1.72,11.26,68.27,0.99,1.79,15.81,53.27,114.01,0.84,16.07,622.22
2019-08-01,COF,Capital One Financial Corp,17.345,32.275,45.065,61.275,77.22,92.745,103.625,112.51,119.335,124.705,82.45714569091797,84.57953517697514,82.24941929794817,83.46866373543209,3517000.0,5820.0,867.0,6687.0,1638.0,3255.0,1243.0,1264.0,241485.0,82921.0,372538.0,249764.0,47308.0,36870.0,335978.0,6350.0,675.0,205.0,1861.0,101.15,69.51,2.49,472.3,0.0,2.12,11.5,56.92,18.59,-1.69,18.9,12.48,1.63,5820.0,867.0,6687.0,2.49,467.72,249764.0,241485.0,372538.0,15.1,12.7,11.2,2.4,295662.25,10.7,2.84,8.88,1.94,0.32,1.72,11.26,68.27,0.99,1.79,15.81,53.27,114.01,0.84,16.07,622.22
2019-08-02,COF,Capital One Financial Corp,17.49,32.52,45.815,62.265,76.755,91.325,101.67,110.215,116.835,122.075,81.50467681884766,82.27572692576233,80.08049963570399,82.27572692576233,2802100.0,5820.0,867.0,6687.0,1638.0,3255.0,1243.0,1264.0,241485.0,82921.0,372538.0,249764.0,47308.0,36870.0,335978.0,6350.0,675.0,205.0,1861.0,101.15,69.51,2.49,472.3,0.0,2.12,11.5,56.92,18.59,-1.69,18.9,12.48,1.63,5820.0,867.0,6687.0,2.49,467.72,249764.0,241485.0,372538.0,15.1,12.7,11.2,2.4,295662.25,10.7,2.84,8.88,1.94,0.32,1.72,11.26,68.27,0.99,1.79,15.81,53.27,114.01,0.84,16.07,622.22
2019-08-05,COF,Capital One Financial Corp,18.19,33.27,47.285,64.47,83.495,101.11,113.135,122.77,130.04,135.665,78.57467651367188,80.3526295169764,77.87619077476268,79.98978041163912,3189100.0,5820.0,867.0,6687.0,1638.0,3255.0,1243.0,1264.0,241485.0,82921.0,372538.0,249764.0,47308.0,36870.0,335978.0,6350.0,675.0,205.0,1861.0,101.15,69.51,2.49,472.3,0.0,2.12,11.5,56.92,18.59,-1.69,18.9,12.48,1.63,5820.0,867.0,6687.0,2.49,467.72,249764.0,241485.0,372538.0,15.1,12.7,11.2,2.4,295662.25,10.7,2.84,8.88,1.94,0.32,1.72,11.26,68.27,0.99,1.79,15.81,53.27,114.01,0.84,16.07,622.22
2019-08-06,COF,Capital One Financial Corp,17.85,33.715,46.59,63.34,82.78,100.69,112.89,122.65,130.01,135.705,80.0986557006836,80.20750561286006,77.91249435417113,79.05546687743247,2810000.0,5820.0,867.0,6687.0,1638.0,3255.0,1243.0,1264.0,241485.0,82921.0,372538.0,249764.0,47308.0,36870.0,335978.0,6350.0,675.0,205.0,1861.0,101.15,69.51,2.49,472.3,0.0,2.12,11.5,56.92,18.59,-1.69,18.9,12.48,1.63,5820.0,867.0,6687.0,2.49,467.72,249764.0,241485.0,372538.0,15.1,12.7,11.2,2.4,295662.25,10.7,2.84,8.88,1.94,0.32,1.72,11.26,68.27,0.99,1.79,15.81,53.27,114.01,0.84,16.07,622.22
2019-08-07,COF,Capital One Financial Corp,18.265,33.39,46.585,63.575,82.0,99.27,111.13,120.67,127.895,133.51,79.7811279296875,80.00790772132478,77.43169261029487,78.49302037417254,2824500.0,5820.0,867.0,6687.0,1638.0,3255.0,1243.0,1264.0,241485.0,82921.0,372538.0,249764.0,47308.0,36870.0,335978.0,6350.0,675.0,205.0,1861.0,101.15,69.51,2.49,472.3,0.0,2.12,11.5,56.92,18.59,-1.69,18.9,12.48,1.63,5820.0,867.0,6687.0,2.49,467.72,249764.0,241485.0,372538.0,15.1,12.7,11.2,2.4,295662.25,10.7,2.84,8.88,1.94,0.32,1.72,11.26,68.27,0.99,1.79,15.81,53.27,114.01,0.84,16.07,622.22
2019-08-08,COF,Capital One Financial Corp,17.365,31.865,46.09,62.055,80.995,98.56,110.6,120.305,127.655,133.36,80.51591491699219,81.15996882078551,79.77207733169004,80.18935139946721,2597700.0,5820.0,867.0,6687.0,1638.0,3255.0,1243.0,1264.0,241485.0,82921.0,372538.0,249764.0,47308.0,36870.0,335978.0,6350.0,675.0,205.0,1861.0,101.15,69.51,2.49,472.3,0.0,2.12,11.5,56.92,18.59,-1.69,18.9,12.48,1.63,5820.0,867.0,6687.0,2.49,467.72,249764.0,241485.0,372538.0,15.1,12.7,11.2,2.4,295662.25,10.7,2.84,8.88,1.94,0.32,1.72,11.26,68.27,0.99,1.79,15.81,53.27,114.01,0.84,16.07,622.22
2019-08-09,COF,Capital One Financial Corp,17.535,32.875,45.68,62.955,84.11,103.185,116.045,126.23,133.85,139.69,79.56343841552734,80.37077409409636,79.11895186593543,80.16214051645528,2000800.0,5820.0,867.0,6687.0,1638.0,3255.0,1243.0,1264.0,241485.0,82921.0,372538.0,249764.0,47308.0,36870.0,335978.0,6350.0,675.0,205.0,1861.0,101.15,69.51,2.49,472.3,0.0,2.12,11.5,56.92,18.59,-1.69,18.9,12.48,1.63,5820.0,867.0,6687.0,2.49,467.72,249764.0,241485.0,372538.0,15.1,12.7,11.2,2.4,295662.25,10.7,2.84,8.88,1.94,0.32,1.72,11.26,68.27,0.99,1.79,15.81,53.27,114.01,0.84,16.07,622.22
2019-08-12,COF,Capital One Financial Corp,17.525,33.66,46.595,62.97,82.15,99.97,112.15,121.88,129.23,134.915,77.73107147216797,79.0010332241546,77.38636163596661,78.6019053538613,1983000.0,5820.0,867.0,6687.0,1638.0,3255.0,1243.0,1264.0,241485.0,82921.0,372538.0,249764.0,47308.0,36870.0,335978.0,6350.0,675.0,205.0,1861.0,101.15,69.51,2.49,472.3,0.0,2.12,11.5,56.92,18.59,-1.69,18.9,12.48,1.63,5820.0,867.0,6687.0,2.49,467.72,249764.0,241485.0,372538.0,15.1,12.7,11.2,2.4,295662.25,10.7,2.84,8.88,1.94,0.32,1.72,11.26,68.27,0.99,1.79,15.81,53.27,114.01,0.84,16.07,622.22
2019-08-13,COF,Capital One Financial Corp,17.425,31.8,44.88,60.375,78.05,94.88,106.58,116.055,123.29,128.945,79.10987091064453,79.78113723436341,77.40448917011494,77.56777091596773,3063400.0,5820.0,867.0,6687.0,1638.0,3255.0,1243.0,1264.0,241485.0,82921.0,372538.0,249764.0,47308.0,36870.0,335978.0,6350.0,675.0,205.0,1861.0,101.15,69.51,2.49,472.3,0.0,2.12,11.5,56.92,18.59,-1.69,18.9,12.48,1.63,5820.0,867.0,6687.0,2.49,467.72,249764.0,241485.0,372538.0,15.1,12.7,11.2,2.4,295662.25,10.7,2.84,8.88,1.94,0.32,1.72,11.26,68.27,0.99,1.79,15.81,53.27,114.01,0.84,16.07,622.22
2019-08-14,COF,Capital One Financial Corp,17.355,32.325,46.445,62.725,82.8,101.175,113.685,123.725,131.29,137.135,75.69908905029297,77.80360516674143,75.65373724600312,77.29562066576862,3022600.0,5820.0,867.0,6687.0,1638.0,3255.0,1243.0,1264.0,241485.0,82921.0,372538.0,249764.0,47308.0,36870.0,335978.0,6350.0,675.0,205.0,1861.0,101.15,69.51,2.49,472.3,0.0,2.12,11.5,56.92,18.59,-1.69,18.9,12.48,1.63,5820.0,867.0,6687.0,2.49,467.72,249764.0,241485.0,372538.0,15.1,12.7,11.2,2.4,295662.25,10.7,2.84,8.88,1.94,0.32,1.72,11.26,68.27,0.99,1.79,15.81,53.27,114.01,0.84,16.07,622.22
2019-08-15,COF,Capital One Financial Corp,18.41,33.685,46.59,63.995,85.49,104.86,117.91,128.25,135.975,141.905,75.89867401123047,77.17771561093258,75.53582488871255,76.1436001102579,2113900.0,5820.0,867.0,6687.0,1638.0,3255.0,1243.0,1264.0,241485.0,82921.0,372538.0,249764.0,47308.0,36870.0,335978.0,6350.0,675.0,205.0,1861.0,101.15,69.51,2.49,472.3,0.0,2.12,11.5,56.92,18.59,-1.69,18.9,12.48,1.63,5820.0,867.0,6687.0,2.49,467.72,249764.0,241485.0,372538.0,15.1,12.7,11.2,2.4,295662.25,10.7,2.84,8.88,1.94,0.32,1.72,11.26,68.27,0.99,1.79,15.81,53.27,114.01,0.84,16.07,622.22
2019-08-16,COF,Capital One Financial Corp,17.34,31.74,46.145,62.365,82.25,100.55,113.055,123.11,130.71,136.59,77.55870056152344,77.80361972868371,75.53582146665087,76.66065438757433,1797000.0,5820.0,867.0,6687.0,1638.0,3255.0,1243.0,1264.0,241485.0,82921.0,372538.0,249764.0,47308.0,36870.0,335978.0,6350.0,675.0,205.0,1861.0,101.15,69.51,2.49,472.3,0.0,2.12,11.5,56.92,18.59,-1.69,18.9,12.48,1.63,5820.0,867.0,6687.0,2.49,467.72,249764.0,241485.0,372538.0,15.1,12.7,11.2,2.4,295662.25,10.7,2.84,8.88,1.94,0.32,1.72,11.26,68.27,0.99,1.79,15.81,53.27,114.01,0.84,16.07,622.22
2019-08-19,COF,Capital One Financial Corp,17.24,30.88,45.175,59.895,78.41,92.62,102.58,110.97,117.545,122.8,78.89217376708984,79.3275871948576,78.23904670466656,78.78331694976208,2066400.0,5820.0,867.0,6687.0,1638.0,3255.0,1243.0,1264.0,241485.0,82921.0,372538.0,249764.0,47308.0,36870.0,335978.0,6350.0,675.0,205.0,1861.0,101.15,69.51,2.49,472.3,0.0,2.12,11.5,56.92,18.59,-1.69,18.9,12.48,1.63,5820.0,867.0,6687.0,2.49,467.72,249764.0,241485.0,372538.0,15.1,12.7,11.2,2.4,295662.25,10.7,2.84,8.88,1.94,0.32,1.72,11.26,68.27,0.99,1.79,15.81,53.27,114.01,0.84,16.07,622.22
2019-08-20,COF,Capital One Financial Corp,17.49,31.85,45.03,60.89,79.6,93.9,103.885,112.29,118.86,124.1,77.3047103881836,78.60189130654965,77.20492670824996,78.49303449550261,1838000.0,5820.0,867.0,6687.0,1638.0,3255.0,1243.0,1264.0,241485.0,82921.0,372538.0,249764.0,47308.0,36870.0,335978.0,6350.0,675.0,205.0,1861.0,101.15,69.51,2.49,472.3,0.0,2.12,11.5,56.92,18.59,-1.69,18.9,12.48,1.63,5820.0,867.0,6687.0,2.49,467.72,249764.0,241485.0,372538.0,15.1,12.7,11.2,2.4,295662.25,10.7,2.84,8.88,1.94,0.32,1.72,11.26,68.27,0.99,1.79,15.81,53.27,114.01,0.84,16.07,622.22
2019-08-21,COF,Capital One Financial Corp,16.675,31.505,45.13,60.42,77.84,94.31,105.825,115.24,122.48,128.17,78.03040313720703,78.53839467734824,77.81269643187302,78.33882731380399,1073200.0,5820.0,867.0,6687.0,1638.0,3255.0,1243.0,1264.0,241485.0,82921.0,372538.0,249764.0,47308.0,36870.0,335978.0,6350.0,675.0,205.0,1861.0,101.15,69.51,2.49,472.3,0.0,2.12,11.5,56.92,18.59,-1.69,18.9,12.48,1.63,5820.0,867.0,6687.0,2.49,467.72,249764.0,241485.0,372538.0,15.1,12.7,11.2,2.4,295662.25,10.7,2.84,8.88,1.94,0.32,1.72,11.26,68.27,0.99,1.79,15.81,53.27,114.01,0.84,16.07,622.22
2019-08-22,COF,Capital One Financial Corp,16.415,31.33,44.75,59.795,81.115,93.0,101.34,108.615,114.44,119.18,77.7673568725586,78.73797444940013,77.3228633397898,78.2299828292033,2074700.0,5820.0,867.0,6687.0,1638.0,3255.0,1243.0,1264.0,241485.0,82921.0,372538.0,249764.0,47308.0,36870.0,335978.0,6350.0,675.0,205.0,1861.0,101.15,69.51,2.49,472.3,0.0,2.12,11.5,56.92,18.59,-1.69,18.9,12.48,1.63,5820.0,867.0,6687.0,2.49,467.72,249764.0,241485.0,372538.0,15.1,12.7,11.2,2.4,295662.25,10.7,2.84,8.88,1.94,0.32,1.72,11.26,68.27,0.99,1.79,15.81,53.27,114.01,0.84,16.07,622.22
2019-08-23,COF,Capital One Financial Corp,17.32,32.135,45.64,61.52,81.415,95.465,105.3,113.855,120.295,125.275,75.39069366455078,77.91248448176432,75.00063204687426,77.21400559097098,2172400.0,5820.0,867.0,6687.0,1638.0,3255.0,1243.0,1264.0,241485.0,82921.0,372538.0,249764.0,47308.0,36870.0,335978.0,6350.0,675.0,205.0,1861.0,101.15,69.51,2.49,472.3,0.0,2.12,11.5,56.92,18.59,-1.69,18.9,12.48,1.63,5820.0,867.0,6687.0,2.49,467.72,249764.0,241485.0,372538.0,15.1,12.7,11.2,2.4,295662.25,10.7,2.84,8.88,1.94,0.32,1.72,11.26,68.27,0.99,1.79,15.81,53.27,114.01,0.84,16.07,622.22
2019-08-26,COF,Capital One Financial Corp,17.39,32.065,45.33,61.465,78.735,94.7,105.85,115.37,122.46,127.88,76.45201873779297,76.48830434277302,75.42697634999945,75.78982547902854,1428900.0,5820.0,867.0,6687.0,1638.0,3255.0,1243.0,1264.0,241485.0,82921.0,372538.0,249764.0,47308.0,36870.0,335978.0,6350.0,675.0,205.0,1861.0,101.15,69.51,2.49,472.3,0.0,2.12,11.5,56.92,18.59,-1.69,18.9,12.48,1.63,5820.0,867.0,6687.0,2.49,467.72,249764.0,241485.0,372538.0,15.1,12.7,11.2,2.4,295662.25,10.7,2.84,8.88,1.94,0.32,1.72,11.26,68.27,0.99,1.79,15.81,53.27,114.01,0.84,16.07,622.22
2019-08-27,COF,Capital One Financial Corp,17.19,31.12,45.77,61.075,80.335,95.345,105.84,114.9,121.675,126.89,75.39069366455078,77.13236124641126,74.95527330869977,76.94186700346764,1927800.0,5820.0,867.0,6687.0,1638.0,3255.0,1243.0,1264.0,241485.0,82921.0,372538.0,249764.0,47308.0,36870.0,335978.0,6350.0,675.0,205.0,1861.0,101.15,69.51,2.49,472.3,0.0,2.12,11.5,56.92,18.59,-1.69,18.9,12.48,1.63,5820.0,867.0,6687.0,2.49,467.72,249764.0,241485.0,372538.0,15.1,12.7,11.2,2.4,295662.25,10.7,2.84,8.88,1.94,0.32,1.72,11.26,68.27,0.99,1.79,15.81,53.27,114.01,0.84,16.07,622.22
2019-08-28,COF,Capital One Financial Corp,17.415,31.65,44.97,60.33,82.15,96.295,106.19,114.755,121.2,126.185,76.73323059082031,76.97815671679498,74.99156291603829,75.0732072649539,1818500.0,5820.0,867.0,6687.0,1638.0,3255.0,1243.0,1264.0,241485.0,82921.0,372538.0,249764.0,47308.0,36870.0,335978.0,6350.0,675.0,205.0,1861.0,101.15,69.51,2.49,472.3,0.0,2.12,11.5,56.92,18.59,-1.69,18.9,12.48,1.63,5820.0,867.0,6687.0,2.49,467.72,249764.0,241485.0,372538.0,15.1,12.7,11.2,2.4,295662.25,10.7,2.84,8.88,1.94,0.32,1.72,11.26,68.27,0.99,1.79,15.81,53.27,114.01,0.84,16.07,622.22
2019-08-29,COF,Capital One Financial Corp,16.95,31.43,45.28,60.485,80.06,95.685,106.595,115.935,122.89,128.225,78.21182250976562,78.57467159237692,77.60405427583483,77.67661855574059,1861600.0,5820.0,867.0,6687.0,1638.0,3255.0,1243.0,1264.0,241485.0,82921.0,372538.0,249764.0,47308.0,36870.0,335978.0,6350.0,675.0,205.0,1861.0,101.15,69.51,2.49,472.3,0.0,2.12,11.5,56.92,18.59,-1.69,18.9,12.48,1.63,5820.0,867.0,6687.0,2.49,467.72,249764.0,241485.0,372538.0,15.1,12.7,11.2,2.4,295662.25,10.7,2.84,8.88,1.94,0.32,1.72,11.26,68.27,0.99,1.79,15.81,53.27,114.01,0.84,16.07,622.22
