Date,Ticker,Company,PX1,PX2,PX3,PX4,PX5,PX6,PX7,PX8,PX9,PX10,Close,High,Low,Open,Volume,Net Premiums Earned,Investment Income/(Expense) - Net - Insurance,Revenue from Business Activities - Total,Insurance Claims/Reserves - Total,Underwriting Expenses,Operating Profit before Non-Recurring Income/Expense,Income before Discontinued Operations & Extraordinary Items,Cash & Cash Equivalents,Investments including Loans - Total,Total Assets,Insurance Reserves - Total,Debt - Total,Earning Assets,Tangible Total Equity,Common Equity - Total,Net Cash Flow from Operating Activities,"Depreciation, Depletion & Amortization including Impairment - Cash Flow - to Reconcile",Capital Expenditures - Net - Cash Flow,Net Change in Cash - Total,Book Value per Share,Tangible Book Value per Share,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Shares used to calculate Diluted EPS - Total,"Dividend Yield - Common Stock - Net - Issue Specific - %, TTM",Loss Ratio - Insurance - %,Expense Ratio - %,Combined Ratio - Insurance - %,Operating Margin - %,Income before Tax Margin - %,Income Tax Rate - %,Net Margin - %,"Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Return on Average Total Assets - % (Income before Discontinued Operations & Extraordinary Items), TTM",Net Premiums Earned,Revenue from Business Activities - Total,Operating Profit before Non-Recurring Income/Expense,Income before Discontinued Operations & Extraordinary Items,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Common Shares - Outstanding - Total,Investments including Loans - Total,Tangible Total Equity,Total Assets,Claims Ratio - Insurance - %,Operating Ratio - Insurance - %,Investment Ratio - %,Claims & Loss Expense Percentage of Gross Premiums Written,Operating Income Percentage of Net Premiums Earned,Operating Income Percentage of Gross Premiums Written,Total Debt Percentage of Total Assets,Total Debt Percentage of Total Capital,Total Debt Percentage of Total Equity,Interest Coverage Ratio,Earnings Retention Rate,Dividend Payout Ratio - %,Dividend Coverage - %
2020-07-07,ALL,Allstate Corp,3.6429,4.6986,7.4334,9.0685,12.1405,17.37,21.0686,24.3326,26.8587,28.8747,82.6191177368164,84.90195352975854,82.41401601945645,84.76819213177487,1312500.0,9486.0,220.0,10403.0,5354.0,1344.0,2209.0,1106.0,547.0,82696.0,121266.0,73623.0,6634.0,82696.0,24442.0,25016.0,1849.0,163.0,101.0,209.0,79.92,71.8,3.41,317.0,2.14,58.0,31.8,89.8,21.23,13.26,19.8,10.63,18.83,3.88,9486.0,10403.0,2209.0,1106.0,3.41,313.0,82696.0,24442.0,121266.0,54.95,29.94,2.32,56.44,23.29,23.29,5.47,19.73,24.58,27.96,0.84,15.74,635.29
2020-07-08,ALL,Allstate Corp,4.7398,5.7965,7.6902,10.2162,14.0284,19.0617,22.6225,25.785,28.2325,30.1858,78.66874694824219,81.1031761036246,78.19612918271898,79.53372971309248,5064400.0,9486.0,220.0,10403.0,5354.0,1344.0,2209.0,1106.0,547.0,82696.0,121266.0,73623.0,6634.0,82696.0,24442.0,25016.0,1849.0,163.0,101.0,209.0,79.92,71.8,3.41,317.0,2.14,58.0,31.8,89.8,21.23,13.26,19.8,10.63,18.83,3.88,9486.0,10403.0,2209.0,1106.0,3.41,313.0,82696.0,24442.0,121266.0,54.95,29.94,2.32,56.44,23.29,23.29,5.47,19.73,24.58,27.96,0.84,15.74,635.29
2020-07-09,ALL,Allstate Corp,5.1588,6.1177,8.3202,11.7673,16.1567,20.7709,24.0359,26.9776,29.2614,31.0886,76.52857208251953,79.17702178319529,75.77059993467378,78.98083931597678,3216100.0,9486.0,220.0,10403.0,5354.0,1344.0,2209.0,1106.0,547.0,82696.0,121266.0,73623.0,6634.0,82696.0,24442.0,25016.0,1849.0,163.0,101.0,209.0,79.92,71.8,3.41,317.0,2.14,58.0,31.8,89.8,21.23,13.26,19.8,10.63,18.83,3.88,9486.0,10403.0,2209.0,1106.0,3.41,313.0,82696.0,24442.0,121266.0,54.95,29.94,2.32,56.44,23.29,23.29,5.47,19.73,24.58,27.96,0.84,15.74,635.29
2020-07-10,ALL,Allstate Corp,4.1758,5.4459,8.551,11.4696,15.464,19.9815,23.1992,26.107,28.3745,30.1953,77.5540771484375,78.05344581869777,76.41265915733524,76.90310858608719,2793200.0,9486.0,220.0,10403.0,5354.0,1344.0,2209.0,1106.0,547.0,82696.0,121266.0,73623.0,6634.0,82696.0,24442.0,25016.0,1849.0,163.0,101.0,209.0,79.92,71.8,3.41,317.0,2.14,58.0,31.8,89.8,21.23,13.26,19.8,10.63,18.83,3.88,9486.0,10403.0,2209.0,1106.0,3.41,313.0,82696.0,24442.0,121266.0,54.95,29.94,2.32,56.44,23.29,23.29,5.47,19.73,24.58,27.96,0.84,15.74,635.29
2020-07-13,ALL,Allstate Corp,5.6798,5.7891,7.8573,10.7534,15.2224,20.2576,23.8185,28.5186,32.1297,34.9957,78.91842651367188,79.83691106704038,77.01903632476578,78.71332478460903,2846200.0,9486.0,220.0,10403.0,5354.0,1344.0,2209.0,1106.0,547.0,82696.0,121266.0,73623.0,6634.0,82696.0,24442.0,25016.0,1849.0,163.0,101.0,209.0,79.92,71.8,3.41,317.0,2.14,58.0,31.8,89.8,21.23,13.26,19.8,10.63,18.83,3.88,9486.0,10403.0,2209.0,1106.0,3.41,313.0,82696.0,24442.0,121266.0,54.95,29.94,2.32,56.44,23.29,23.29,5.47,19.73,24.58,27.96,0.84,15.74,635.29
2020-07-14,ALL,Allstate Corp,4.5938,5.6361,8.4864,11.0258,15.2908,20.5563,24.2783,28.3457,31.4724,33.9551,80.01525115966797,80.63054265767859,78.74007196323032,78.82032471381949,2472100.0,9486.0,220.0,10403.0,5354.0,1344.0,2209.0,1106.0,547.0,82696.0,121266.0,73623.0,6634.0,82696.0,24442.0,25016.0,1849.0,163.0,101.0,209.0,79.92,71.8,3.41,317.0,2.14,58.0,31.8,89.8,21.23,13.26,19.8,10.63,18.83,3.88,9486.0,10403.0,2209.0,1106.0,3.41,313.0,82696.0,24442.0,121266.0,54.95,29.94,2.32,56.44,23.29,23.29,5.47,19.73,24.58,27.96,0.84,15.74,635.29
2020-07-15,ALL,Allstate Corp,4.459,5.4059,8.0307,10.6299,14.5046,19.7964,23.5367,27.9776,31.3891,34.0969,80.37193298339844,81.97705590644729,79.67638198453936,81.97705590644729,2480500.0,9486.0,220.0,10403.0,5354.0,1344.0,2209.0,1106.0,547.0,82696.0,121266.0,73623.0,6634.0,82696.0,24442.0,25016.0,1849.0,163.0,101.0,209.0,79.92,71.8,3.41,317.0,2.14,58.0,31.8,89.8,21.23,13.26,19.8,10.63,18.83,3.88,9486.0,10403.0,2209.0,1106.0,3.41,313.0,82696.0,24442.0,121266.0,54.95,29.94,2.32,56.44,23.29,23.29,5.47,19.73,24.58,27.96,0.84,15.74,635.29
2020-07-16,ALL,Allstate Corp,4.5215,5.462,8.0754,10.5891,14.9811,19.9139,23.4005,27.9263,31.4026,34.1616,81.69171905517578,82.9490599459741,79.94392194252028,80.05092562482531,2083400.0,9486.0,220.0,10403.0,5354.0,1344.0,2209.0,1106.0,547.0,82696.0,121266.0,73623.0,6634.0,82696.0,24442.0,25016.0,1849.0,163.0,101.0,209.0,79.92,71.8,3.41,317.0,2.14,58.0,31.8,89.8,21.23,13.26,19.8,10.63,18.83,3.88,9486.0,10403.0,2209.0,1106.0,3.41,313.0,82696.0,24442.0,121266.0,54.95,29.94,2.32,56.44,23.29,23.29,5.47,19.73,24.58,27.96,0.84,15.74,635.29
2020-07-17,ALL,Allstate Corp,4.7525,5.4732,7.3383,10.1164,14.1618,19.4538,23.193,26.6917,29.3734,31.4972,81.74523162841797,82.11084573332786,80.39871855778983,82.05733708176261,3274500.0,9486.0,220.0,10403.0,5354.0,1344.0,2209.0,1106.0,547.0,82696.0,121266.0,73623.0,6634.0,82696.0,24442.0,25016.0,1849.0,163.0,101.0,209.0,79.92,71.8,3.41,317.0,2.14,58.0,31.8,89.8,21.23,13.26,19.8,10.63,18.83,3.88,9486.0,10403.0,2209.0,1106.0,3.41,313.0,82696.0,24442.0,121266.0,54.95,29.94,2.32,56.44,23.29,23.29,5.47,19.73,24.58,27.96,0.84,15.74,635.29
2020-07-20,ALL,Allstate Corp,5.8562,5.8507,7.0813,9.3168,13.3006,18.7591,22.6131,27.0287,30.4196,33.1096,81.08536529541016,82.2357028640442,80.9872740203289,81.37963912065395,1773400.0,9486.0,220.0,10403.0,5354.0,1344.0,2209.0,1106.0,547.0,82696.0,121266.0,73623.0,6634.0,82696.0,24442.0,25016.0,1849.0,163.0,101.0,209.0,79.92,71.8,3.41,317.0,2.14,58.0,31.8,89.8,21.23,13.26,19.8,10.63,18.83,3.88,9486.0,10403.0,2209.0,1106.0,3.41,313.0,82696.0,24442.0,121266.0,54.95,29.94,2.32,56.44,23.29,23.29,5.47,19.73,24.58,27.96,0.84,15.74,635.29
2020-07-21,ALL,Allstate Corp,5.2571,5.6933,7.4758,9.5526,13.2055,18.4796,22.203,25.4821,28.0031,30.0053,81.9146499633789,82.86880465399591,81.39744283673743,81.5312042389223,1723700.0,9486.0,220.0,10403.0,5354.0,1344.0,2209.0,1106.0,547.0,82696.0,121266.0,73623.0,6634.0,82696.0,24442.0,25016.0,1849.0,163.0,101.0,209.0,79.92,71.8,3.41,317.0,2.14,58.0,31.8,89.8,21.23,13.26,19.8,10.63,18.83,3.88,9486.0,10403.0,2209.0,1106.0,3.41,313.0,82696.0,24442.0,121266.0,54.95,29.94,2.32,56.44,23.29,23.29,5.47,19.73,24.58,27.96,0.84,15.74,635.29
2020-07-22,ALL,Allstate Corp,4.5966,5.46,7.7632,9.9096,13.8239,18.9007,22.4854,26.9164,30.3189,33.0181,83.39492797851562,83.60894895301648,81.44203591075718,81.46878683172284,1726400.0,9486.0,220.0,10403.0,5354.0,1344.0,2209.0,1106.0,547.0,82696.0,121266.0,73623.0,6634.0,82696.0,24442.0,25016.0,1849.0,163.0,101.0,209.0,79.92,71.8,3.41,317.0,2.14,58.0,31.8,89.8,21.23,13.26,19.8,10.63,18.83,3.88,9486.0,10403.0,2209.0,1106.0,3.41,313.0,82696.0,24442.0,121266.0,54.95,29.94,2.32,56.44,23.29,23.29,5.47,19.73,24.58,27.96,0.84,15.74,635.29
2020-07-23,ALL,Allstate Corp,4.6277,5.4571,7.9092,10.0927,13.5059,19.3503,23.4748,27.7431,31.0213,33.6225,84.42041778564453,85.08030554422562,83.23441047176523,83.23441047176523,3225200.0,9486.0,220.0,10403.0,5354.0,1344.0,2209.0,1106.0,547.0,82696.0,121266.0,73623.0,6634.0,82696.0,24442.0,25016.0,1849.0,163.0,101.0,209.0,79.92,71.8,3.41,317.0,2.14,58.0,31.8,89.8,21.23,13.26,19.8,10.63,18.83,3.88,9486.0,10403.0,2209.0,1106.0,3.41,313.0,82696.0,24442.0,121266.0,54.95,29.94,2.32,56.44,23.29,23.29,5.47,19.73,24.58,27.96,0.84,15.74,635.29
2020-07-24,ALL,Allstate Corp,5.8486,5.8899,7.1865,9.4571,13.9275,19.6505,23.6892,28.3287,31.8913,34.7172,84.14397430419922,85.13379904170374,82.83312495975342,84.50958150447934,1857300.0,9486.0,220.0,10403.0,5354.0,1344.0,2209.0,1106.0,547.0,82696.0,121266.0,73623.0,6634.0,82696.0,24442.0,25016.0,1849.0,163.0,101.0,209.0,79.92,71.8,3.41,317.0,2.14,58.0,31.8,89.8,21.23,13.26,19.8,10.63,18.83,3.88,9486.0,10403.0,2209.0,1106.0,3.41,313.0,82696.0,24442.0,121266.0,54.95,29.94,2.32,56.44,23.29,23.29,5.47,19.73,24.58,27.96,0.84,15.74,635.29
2020-07-27,ALL,Allstate Corp,5.3234,5.5999,7.1352,10.1778,14.6907,19.8529,23.4959,27.5939,30.741,33.2376,82.6636962890625,83.96563324211866,81.74521183304422,83.8140333700152,1635100.0,9486.0,220.0,10403.0,5354.0,1344.0,2209.0,1106.0,547.0,82696.0,121266.0,73623.0,6634.0,82696.0,24442.0,25016.0,1849.0,163.0,101.0,209.0,79.92,71.8,3.41,317.0,2.14,58.0,31.8,89.8,21.23,13.26,19.8,10.63,18.83,3.88,9486.0,10403.0,2209.0,1106.0,3.41,313.0,82696.0,24442.0,121266.0,54.95,29.94,2.32,56.44,23.29,23.29,5.47,19.73,24.58,27.96,0.84,15.74,635.29
2020-07-28,ALL,Allstate Corp,4.1893,5.3263,7.9996,10.3874,14.35,19.591,23.287,26.4911,28.9438,30.8842,82.2802505493164,82.98472086067046,82.00381532964865,82.6636962427525,1114300.0,9486.0,220.0,10403.0,5354.0,1344.0,2209.0,1106.0,547.0,82696.0,121266.0,73623.0,6634.0,82696.0,24442.0,25016.0,1849.0,163.0,101.0,209.0,79.92,71.8,3.41,317.0,2.14,58.0,31.8,89.8,21.23,13.26,19.8,10.63,18.83,3.88,9486.0,10403.0,2209.0,1106.0,3.41,313.0,82696.0,24442.0,121266.0,54.95,29.94,2.32,56.44,23.29,23.29,5.47,19.73,24.58,27.96,0.84,15.74,635.29
2020-07-29,ALL,Allstate Corp,5.4319,5.792,6.9545,9.4611,14.3221,19.2606,22.7449,26.8739,30.0445,32.5594,83.82295989990234,84.17073546585434,82.26242607197862,82.31592791185199,1649800.0,9486.0,220.0,10403.0,5354.0,1344.0,2209.0,1106.0,547.0,82696.0,121266.0,73623.0,6634.0,82696.0,24442.0,25016.0,1849.0,163.0,101.0,209.0,79.92,71.8,3.41,317.0,2.14,58.0,31.8,89.8,21.23,13.26,19.8,10.63,18.83,3.88,9486.0,10403.0,2209.0,1106.0,3.41,313.0,82696.0,24442.0,121266.0,54.95,29.94,2.32,56.44,23.29,23.29,5.47,19.73,24.58,27.96,0.84,15.74,635.29
2020-07-30,ALL,Allstate Corp,4.5116,5.4786,7.4063,9.8336,14.2615,19.1485,22.5953,26.8744,30.1591,32.764,82.11082458496094,83.08281086123186,81.9681439553871,82.48535103251193,1712500.0,9486.0,220.0,10403.0,5354.0,1344.0,2209.0,1106.0,547.0,82696.0,121266.0,73623.0,6634.0,82696.0,24442.0,25016.0,1849.0,163.0,101.0,209.0,79.92,71.8,3.41,317.0,2.14,58.0,31.8,89.8,21.23,13.26,19.8,10.63,18.83,3.88,9486.0,10403.0,2209.0,1106.0,3.41,313.0,82696.0,24442.0,121266.0,54.95,29.94,2.32,56.44,23.29,23.29,5.47,19.73,24.58,27.96,0.84,15.74,635.29
2020-07-31,ALL,Allstate Corp,5.2445,5.4601,7.0303,9.6906,13.9995,19.1867,22.8443,26.1752,28.7312,30.7575,84.17073822021484,84.28666114486305,81.90573394516021,82.08408475622029,2077200.0,9486.0,220.0,10403.0,5354.0,1344.0,2209.0,1106.0,547.0,82696.0,121266.0,73623.0,6634.0,82696.0,24442.0,25016.0,1849.0,163.0,101.0,209.0,79.92,71.8,3.41,317.0,2.14,58.0,31.8,89.8,21.23,13.26,19.8,10.63,18.83,3.88,9486.0,10403.0,2209.0,1106.0,3.41,313.0,82696.0,24442.0,121266.0,54.95,29.94,2.32,56.44,23.29,23.29,5.47,19.73,24.58,27.96,0.84,15.74,635.29
2020-08-03,ALL,Allstate Corp,4.6042,5.4514,7.3828,9.8355,14.1788,18.9254,22.2717,26.7079,30.1116,32.8096,85.7758560180664,86.71217220355693,83.82295728300603,84.29557499616611,1982700.0,9486.0,220.0,10403.0,5354.0,1344.0,2209.0,1106.0,547.0,82696.0,121266.0,73623.0,6634.0,82696.0,24442.0,25016.0,1849.0,163.0,101.0,209.0,79.92,71.8,3.41,317.0,2.14,58.0,31.8,89.8,21.23,13.26,19.8,10.63,18.83,3.88,9486.0,10403.0,2209.0,1106.0,3.41,313.0,82696.0,24442.0,121266.0,54.95,29.94,2.32,56.44,23.29,23.29,5.47,19.73,24.58,27.96,0.84,15.74,635.29
2020-08-04,ALL,Allstate Corp,4.9256,5.2542,6.3812,8.7551,14.8265,18.9726,21.897,24.6055,26.7176,28.4158,85.82044219970703,87.05103895687205,85.46374738888547,86.12363517009103,2443300.0,9486.0,220.0,10403.0,5354.0,1344.0,2209.0,1106.0,547.0,82696.0,121266.0,73623.0,6634.0,82696.0,24442.0,25016.0,1849.0,163.0,101.0,209.0,79.92,71.8,3.41,317.0,2.14,58.0,31.8,89.8,21.23,13.26,19.8,10.63,18.83,3.88,9486.0,10403.0,2209.0,1106.0,3.41,313.0,82696.0,24442.0,121266.0,54.95,29.94,2.32,56.44,23.29,23.29,5.47,19.73,24.58,27.96,0.84,15.74,635.29
2020-08-05,ALL,Allstate Corp,3.8315,5.2302,7.6834,9.9834,13.7209,18.3393,21.5936,24.547,26.8168,28.6182,84.50067138671875,89.67272178964087,83.72486076475631,87.55931767323237,3498800.0,9486.0,220.0,10403.0,5354.0,1344.0,2209.0,1106.0,547.0,82696.0,121266.0,73623.0,6634.0,82696.0,24442.0,25016.0,1849.0,163.0,101.0,209.0,79.92,71.8,3.41,317.0,2.14,58.0,31.8,89.8,21.23,13.26,19.8,10.63,18.83,3.88,9486.0,10403.0,2209.0,1106.0,3.41,313.0,82696.0,24442.0,121266.0,54.95,29.94,2.32,56.44,23.29,23.29,5.47,19.73,24.58,27.96,0.84,15.74,635.29
2020-08-06,ALL,Allstate Corp,4.3117,5.0754,6.8268,8.7356,12.4671,17.4379,20.9394,25.1042,28.2996,30.8328,84.25099182128906,85.47266247446754,84.0102199442509,84.22423409898357,1306000.0,9486.0,220.0,10403.0,5354.0,1344.0,2209.0,1106.0,547.0,82696.0,121266.0,73623.0,6634.0,82696.0,24442.0,25016.0,1849.0,163.0,101.0,209.0,79.92,71.8,3.41,317.0,2.14,58.0,31.8,89.8,21.23,13.26,19.8,10.63,18.83,3.88,9486.0,10403.0,2209.0,1106.0,3.41,313.0,82696.0,24442.0,121266.0,54.95,29.94,2.32,56.44,23.29,23.29,5.47,19.73,24.58,27.96,0.84,15.74,635.29
2020-08-07,ALL,Allstate Corp,4.5804,4.6263,5.2499,7.6551,11.5334,16.4769,19.9595,24.5088,27.997,30.7608,86.41791534423828,86.48033643053328,83.87646887971326,83.87646887971326,1169400.0,9486.0,220.0,10403.0,5354.0,1344.0,2209.0,1106.0,547.0,82696.0,121266.0,73623.0,6634.0,82696.0,24442.0,25016.0,1849.0,163.0,101.0,209.0,79.92,71.8,3.41,317.0,2.14,58.0,31.8,89.8,21.23,13.26,19.8,10.63,18.83,3.88,9486.0,10403.0,2209.0,1106.0,3.41,313.0,82696.0,24442.0,121266.0,54.95,29.94,2.32,56.44,23.29,23.29,5.47,19.73,24.58,27.96,0.84,15.74,635.29
2020-08-10,ALL,Allstate Corp,4.8652,4.8758,5.387,7.9989,12.5772,18.0832,21.9601,25.2203,27.723,29.7074,86.72111511230469,87.033220592648,86.15932524768674,86.58735367690349,1262500.0,9486.0,220.0,10403.0,5354.0,1344.0,2209.0,1106.0,547.0,82696.0,121266.0,73623.0,6634.0,82696.0,24442.0,25016.0,1849.0,163.0,101.0,209.0,79.92,71.8,3.41,317.0,2.14,58.0,31.8,89.8,21.23,13.26,19.8,10.63,18.83,3.88,9486.0,10403.0,2209.0,1106.0,3.41,313.0,82696.0,24442.0,121266.0,54.95,29.94,2.32,56.44,23.29,23.29,5.47,19.73,24.58,27.96,0.84,15.74,635.29
2020-08-11,ALL,Allstate Corp,4.7198,4.8218,5.5154,8.0515,11.8919,17.1535,20.8579,24.6355,27.5335,29.8294,86.34656524658203,88.42430614635857,86.1057933671228,88.03194118924715,1376700.0,9486.0,220.0,10403.0,5354.0,1344.0,2209.0,1106.0,547.0,82696.0,121266.0,73623.0,6634.0,82696.0,24442.0,25016.0,1849.0,163.0,101.0,209.0,79.92,71.8,3.41,317.0,2.14,58.0,31.8,89.8,21.23,13.26,19.8,10.63,18.83,3.88,9486.0,10403.0,2209.0,1106.0,3.41,313.0,82696.0,24442.0,121266.0,54.95,29.94,2.32,56.44,23.29,23.29,5.47,19.73,24.58,27.96,0.84,15.74,635.29
2020-08-12,ALL,Allstate Corp,4.6827,4.9424,6.3829,7.9686,12.2956,17.6745,21.4595,25.0053,27.7241,29.8787,85.81153106689453,87.90710375768221,85.48158717127403,87.56824062072393,1404600.0,9486.0,220.0,10403.0,5354.0,1344.0,2209.0,1106.0,547.0,82696.0,121266.0,73623.0,6634.0,82696.0,24442.0,25016.0,1849.0,163.0,101.0,209.0,79.92,71.8,3.41,317.0,2.14,58.0,31.8,89.8,21.23,13.26,19.8,10.63,18.83,3.88,9486.0,10403.0,2209.0,1106.0,3.41,313.0,82696.0,24442.0,121266.0,54.95,29.94,2.32,56.44,23.29,23.29,5.47,19.73,24.58,27.96,0.84,15.74,635.29
2020-08-13,ALL,Allstate Corp,4.0537,4.9893,6.3618,8.5268,12.8812,18.6145,22.6461,26.3583,29.2043,31.4595,85.83828735351562,86.41791561572629,84.7682028378833,85.17839952102317,1068500.0,9486.0,220.0,10403.0,5354.0,1344.0,2209.0,1106.0,547.0,82696.0,121266.0,73623.0,6634.0,82696.0,24442.0,25016.0,1849.0,163.0,101.0,209.0,79.92,71.8,3.41,317.0,2.14,58.0,31.8,89.8,21.23,13.26,19.8,10.63,18.83,3.88,9486.0,10403.0,2209.0,1106.0,3.41,313.0,82696.0,24442.0,121266.0,54.95,29.94,2.32,56.44,23.29,23.29,5.47,19.73,24.58,27.96,0.84,15.74,635.29
2020-08-14,ALL,Allstate Corp,5.1216,5.9932,6.1791,8.1397,11.7489,17.8192,22.0847,25.3823,27.9113,29.915,85.71343231201172,86.23955184724988,84.8662813472323,85.29431644990015,1581300.0,9486.0,220.0,10403.0,5354.0,1344.0,2209.0,1106.0,547.0,82696.0,121266.0,73623.0,6634.0,82696.0,24442.0,25016.0,1849.0,163.0,101.0,209.0,79.92,71.8,3.41,317.0,2.14,58.0,31.8,89.8,21.23,13.26,19.8,10.63,18.83,3.88,9486.0,10403.0,2209.0,1106.0,3.41,313.0,82696.0,24442.0,121266.0,54.95,29.94,2.32,56.44,23.29,23.29,5.47,19.73,24.58,27.96,0.84,15.74,635.29
2020-08-17,ALL,Allstate Corp,4.319,5.1293,6.0938,8.1991,11.7339,18.1525,22.6607,26.3747,29.2202,31.4723,84.9197998046875,86.19497921616998,84.81278931580236,85.8917862326894,1437100.0,9486.0,220.0,10403.0,5354.0,1344.0,2209.0,1106.0,547.0,82696.0,121266.0,73623.0,6634.0,82696.0,24442.0,25016.0,1849.0,163.0,101.0,209.0,79.92,71.8,3.41,317.0,2.14,58.0,31.8,89.8,21.23,13.26,19.8,10.63,18.83,3.88,9486.0,10403.0,2209.0,1106.0,3.41,313.0,82696.0,24442.0,121266.0,54.95,29.94,2.32,56.44,23.29,23.29,5.47,19.73,24.58,27.96,0.84,15.74,635.29
2020-08-18,ALL,Allstate Corp,4.9571,5.728,6.0494,8.1972,12.2966,17.9651,21.9473,25.3439,27.9471,30.0088,84.42932891845703,85.31214318756723,84.26881661467456,84.90194658976465,1367100.0,9486.0,220.0,10403.0,5354.0,1344.0,2209.0,1106.0,547.0,82696.0,121266.0,73623.0,6634.0,82696.0,24442.0,25016.0,1849.0,163.0,101.0,209.0,79.92,71.8,3.41,317.0,2.14,58.0,31.8,89.8,21.23,13.26,19.8,10.63,18.83,3.88,9486.0,10403.0,2209.0,1106.0,3.41,313.0,82696.0,24442.0,121266.0,54.95,29.94,2.32,56.44,23.29,23.29,5.47,19.73,24.58,27.96,0.84,15.74,635.29
2020-08-19,ALL,Allstate Corp,4.3666,5.0015,6.0839,8.2238,12.139,17.9676,22.0619,25.7342,28.5482,30.7763,84.07264709472656,85.49050713027563,83.71595227548613,84.70577716726912,1177400.0,9486.0,220.0,10403.0,5354.0,1344.0,2209.0,1106.0,547.0,82696.0,121266.0,73623.0,6634.0,82696.0,24442.0,25016.0,1849.0,163.0,101.0,209.0,79.92,71.8,3.41,317.0,2.14,58.0,31.8,89.8,21.23,13.26,19.8,10.63,18.83,3.88,9486.0,10403.0,2209.0,1106.0,3.41,313.0,82696.0,24442.0,121266.0,54.95,29.94,2.32,56.44,23.29,23.29,5.47,19.73,24.58,27.96,0.84,15.74,635.29
2020-08-20,ALL,Allstate Corp,4.9851,5.8307,6.813,8.867,12.1936,18.5282,22.975,26.5494,29.2879,31.4562,85.03572845458984,85.66885858214638,83.37710318388008,83.50194536095387,1618800.0,9486.0,220.0,10403.0,5354.0,1344.0,2209.0,1106.0,547.0,82696.0,121266.0,73623.0,6634.0,82696.0,24442.0,25016.0,1849.0,163.0,101.0,209.0,79.92,71.8,3.41,317.0,2.14,58.0,31.8,89.8,21.23,13.26,19.8,10.63,18.83,3.88,9486.0,10403.0,2209.0,1106.0,3.41,313.0,82696.0,24442.0,121266.0,54.95,29.94,2.32,56.44,23.29,23.29,5.47,19.73,24.58,27.96,0.84,15.74,635.29
2020-08-21,ALL,Allstate Corp,4.5978,5.4832,6.2535,8.7587,12.3043,19.0923,23.8568,27.4025,30.1201,32.2719,84.2599105834961,85.49050737320302,83.84971392138972,85.15164423243719,1326200.0,9486.0,220.0,10403.0,5354.0,1344.0,2209.0,1106.0,547.0,82696.0,121266.0,73623.0,6634.0,82696.0,24442.0,25016.0,1849.0,163.0,101.0,209.0,79.92,71.8,3.41,317.0,2.14,58.0,31.8,89.8,21.23,13.26,19.8,10.63,18.83,3.88,9486.0,10403.0,2209.0,1106.0,3.41,313.0,82696.0,24442.0,121266.0,54.95,29.94,2.32,56.44,23.29,23.29,5.47,19.73,24.58,27.96,0.84,15.74,635.29
2020-08-24,ALL,Allstate Corp,4.3939,5.2556,6.2813,8.8712,12.6342,19.5891,24.4685,28.045,30.7851,32.9544,84.71470642089844,84.8306293594124,83.00257925025775,84.52744314942728,2399700.0,9486.0,220.0,10403.0,5354.0,1344.0,2209.0,1106.0,547.0,82696.0,121266.0,73623.0,6634.0,82696.0,24442.0,25016.0,1849.0,163.0,101.0,209.0,79.92,71.8,3.41,317.0,2.14,58.0,31.8,89.8,21.23,13.26,19.8,10.63,18.83,3.88,9486.0,10403.0,2209.0,1106.0,3.41,313.0,82696.0,24442.0,121266.0,54.95,29.94,2.32,56.44,23.29,23.29,5.47,19.73,24.58,27.96,0.84,15.74,635.29
2020-08-25,ALL,Allstate Corp,4.9558,5.1033,6.1138,8.735,12.5073,19.1062,23.7348,27.7524,30.8284,33.2628,83.61788177490234,85.20517377414475,83.47520789384284,85.0268229185835,1662100.0,9486.0,220.0,10403.0,5354.0,1344.0,2209.0,1106.0,547.0,82696.0,121266.0,73623.0,6634.0,82696.0,24442.0,25016.0,1849.0,163.0,101.0,209.0,79.92,71.8,3.41,317.0,2.14,58.0,31.8,89.8,21.23,13.26,19.8,10.63,18.83,3.88,9486.0,10403.0,2209.0,1106.0,3.41,313.0,82696.0,24442.0,121266.0,54.95,29.94,2.32,56.44,23.29,23.29,5.47,19.73,24.58,27.96,0.84,15.74,635.29
2020-08-26,ALL,Allstate Corp,4.9255,5.7508,6.5478,8.5926,11.47,18.9806,24.2444,28.3574,31.506,33.9966,82.94013977050781,83.8942944012446,82.62803438725506,83.27899607184122,1688900.0,9486.0,220.0,10403.0,5354.0,1344.0,2209.0,1106.0,547.0,82696.0,121266.0,73623.0,6634.0,82696.0,24442.0,25016.0,1849.0,163.0,101.0,209.0,79.92,71.8,3.41,317.0,2.14,58.0,31.8,89.8,21.23,13.26,19.8,10.63,18.83,3.88,9486.0,10403.0,2209.0,1106.0,3.41,313.0,82696.0,24442.0,121266.0,54.95,29.94,2.32,56.44,23.29,23.29,5.47,19.73,24.58,27.96,0.84,15.74,635.29
