Date,Ticker,Company,PX1,PX2,PX3,PX4,PX5,PX6,PX7,PX8,PX9,PX10,Close,High,Low,Open,Volume,Revenue from Business Activities - Total,Gross Profit - Industrials/Property - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,Funds from Operations (FFO) - REIT,Cash & Cash Equivalents,Cash & Short-Term Investments,Total Assets,Debt - Total,Common Equity - Total,Net Cash Flow from Operating Activities,"Depreciation, Depletion & Amortization including Impairment - Cash Flow - to Reconcile",Capital Expenditures - Net - Cash Flow,Net Change in Cash - Total,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Shares used to calculate Diluted EPS - Total,"Dividend Yield - Common Stock - Net - Issue Specific - %, TTM",Gross Profit Margin - %,EBITDA Margin - %,Operating Margin - %,Income before Tax Margin - %,Income Tax Rate - %,Net Margin - %,"Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Return on Average Total Assets - % (Income before Discontinued Operations & Extraordinary Items), TTM","Return on Invested Capital - %, TTM",Revenue from Business Activities - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Common Shares - Outstanding - Total,Total Debt Percentage of Total Assets,Total Debt Percentage of Total Capital,Total Debt Percentage of Total Equity,Interest Coverage Ratio,Dividend Coverage - %,Dividend Payout Ratio - %,Earnings Retention Rate
2020-07-20,AVB,AvalonBay Communities Inc,14.9434,27.0228,42.7964,59.3449,77.6495,91.6576,101.2815,108.9153,114.6334,118.9964,128.26947021484375,131.29695805029965,126.98300185122342,129.74462165205904,908300.0,576.41,378.3,186.48,186.48,170.87,311.1,322.82,322.82,19351.49,7650.4,10870.19,287.21,176.25,45.86,-452.73,1.21,140.74,4.02,65.63,32.35,32.35,29.45,-0.67,29.64,7.25,4.11,5.45,576.41,186.48,186.48,170.87,1.21,140.74,39.53,41.3,70.38,3.49,76.03,131.53,-0.32
2020-07-21,AVB,AvalonBay Communities Inc,14.5969,26.377,41.7615,57.9041,75.7606,89.5346,99.0602,106.6546,112.3714,116.7544,126.4855728149414,129.6760155794109,126.3483594611039,129.0928228373589,931400.0,576.41,378.3,186.48,186.48,170.87,311.1,322.82,322.82,19351.49,7650.4,10870.19,287.21,176.25,45.86,-452.73,1.21,140.74,4.02,65.63,32.35,32.35,29.45,-0.67,29.64,7.25,4.11,5.45,576.41,186.48,186.48,170.87,1.21,140.74,39.53,41.3,70.38,3.49,76.03,131.53,-0.32
2020-07-22,AVB,AvalonBay Communities Inc,14.6069,26.3856,41.7659,57.9023,75.7525,89.5239,99.0482,106.6412,112.3569,116.7388,128.99847412109375,129.2557704110092,124.85604442201713,125.76514663796985,2345300.0,576.41,378.3,186.48,186.48,170.87,311.1,322.82,322.82,19351.49,7650.4,10870.19,287.21,176.25,45.86,-452.73,1.21,140.74,4.02,65.63,32.35,32.35,29.45,-0.67,29.64,7.25,4.11,5.45,576.41,186.48,186.48,170.87,1.21,140.74,39.53,41.3,70.38,3.49,76.03,131.53,-0.32
2020-07-23,AVB,AvalonBay Communities Inc,14.9544,27.0121,42.7491,59.2536,77.5093,91.4939,101.1082,108.7399,114.4597,118.8267,127.06019592285156,130.25922357214318,125.83376894317877,129.11855330421434,826200.0,576.41,378.3,186.48,186.48,170.87,311.1,322.82,322.82,19351.49,7650.4,10870.19,287.21,176.25,45.86,-452.73,1.21,140.74,4.02,65.63,32.35,32.35,29.45,-0.67,29.64,7.25,4.11,5.45,576.41,186.48,186.48,170.87,1.21,140.74,39.53,41.3,70.38,3.49,76.03,131.53,-0.32
2020-07-24,AVB,AvalonBay Communities Inc,14.8684,26.844,42.4734,58.862,76.9897,90.908,100.4938,108.1128,113.8321,118.2044,125.94526672363281,128.07222423399344,125.75658363701824,127.50617497414973,725600.0,576.41,378.3,186.48,186.48,170.87,311.1,322.82,322.82,19351.49,7650.4,10870.19,287.21,176.25,45.86,-452.73,1.21,140.74,4.02,65.63,32.35,32.35,29.45,-0.67,29.64,7.25,4.11,5.45,576.41,186.48,186.48,170.87,1.21,140.74,39.53,41.3,70.38,3.49,76.03,131.53,-0.32
2020-07-27,AVB,AvalonBay Communities Inc,15.023,27.0948,42.8392,59.3405,77.5931,91.5718,101.1784,108.8027,114.5163,118.8776,124.9760971069336,125.43921989584034,122.90916841368119,125.21623678808984,851400.0,576.41,378.3,186.48,186.48,170.87,311.1,322.82,322.82,19351.49,7650.4,10870.19,287.21,176.25,45.86,-452.73,1.21,140.74,4.02,65.63,32.35,32.35,29.45,-0.67,29.64,7.25,4.11,5.45,576.41,186.48,186.48,170.87,1.21,140.74,39.53,41.3,70.38,3.49,76.03,131.53,-0.32
2020-07-28,AVB,AvalonBay Communities Inc,15.0387,27.1124,42.8548,59.3513,77.5952,91.5644,101.1608,108.7757,114.4818,118.8375,128.85267639160156,129.36725588658828,123.97267095734124,125.04472793018813,872800.0,576.41,378.3,186.48,186.48,170.87,311.1,322.82,322.82,19351.49,7650.4,10870.19,287.21,176.25,45.86,-452.73,1.21,140.74,4.02,65.63,32.35,32.35,29.45,-0.67,29.64,7.25,4.11,5.45,576.41,186.48,186.48,170.87,1.21,140.74,39.53,41.3,70.38,3.49,76.03,131.53,-0.32
2020-07-29,AVB,AvalonBay Communities Inc,15.1449,27.2956,43.1356,59.7325,78.0925,92.1247,101.7504,109.3793,115.0901,119.4442,130.0019073486328,130.14770551423317,125.79086477406928,129.85610918303246,1258000.0,576.41,378.3,186.48,186.48,170.87,311.1,322.82,322.82,19351.49,7650.4,10870.19,287.21,176.25,45.86,-452.73,1.21,140.74,4.02,65.63,32.35,32.35,29.45,-0.67,29.64,7.25,4.11,5.45,576.41,186.48,186.48,170.87,1.21,140.74,39.53,41.3,70.38,3.49,76.03,131.53,-0.32
2020-07-30,AVB,AvalonBay Communities Inc,14.9098,26.8542,42.4285,58.7489,76.8034,90.6776,100.2371,107.8412,113.5518,117.9194,129.67599487304688,129.67599487304688,124.94178812580816,128.4324115356044,1312000.0,576.41,378.3,186.48,186.48,170.87,311.1,322.82,322.82,19351.49,7650.4,10870.19,287.21,176.25,45.86,-452.73,1.21,140.74,4.02,65.63,32.35,32.35,29.45,-0.67,29.64,7.25,4.11,5.45,576.41,186.48,186.48,170.87,1.21,140.74,39.53,41.3,70.38,3.49,76.03,131.53,-0.32
2020-07-31,AVB,AvalonBay Communities Inc,15.215,27.401,43.2856,59.9279,78.3403,92.4022,102.0408,109.6784,115.3928,119.7476,131.32269287109375,131.42561924418862,126.04817755381588,129.60740163469333,1412200.0,576.41,378.3,186.48,186.48,170.87,311.1,322.82,322.82,19351.49,7650.4,10870.19,287.21,176.25,45.86,-452.73,1.21,140.74,4.02,65.63,32.35,32.35,29.45,-0.67,29.64,7.25,4.11,5.45,576.41,186.48,186.48,170.87,1.21,140.74,39.53,41.3,70.38,3.49,76.03,131.53,-0.32
2020-08-03,AVB,AvalonBay Communities Inc,14.9561,26.8933,42.4513,58.749,76.7797,90.6379,100.1884,107.7865,113.4936,117.859,128.58676147460938,129.93327096020155,128.08933868617726,129.77031624929504,951100.0,576.41,378.3,186.48,186.48,170.87,311.1,322.82,322.82,19351.49,7650.4,10870.19,287.21,176.25,45.86,-452.73,1.21,140.74,4.02,65.63,32.35,32.35,29.45,-0.67,29.64,7.25,4.11,5.45,576.41,186.48,186.48,170.87,1.21,140.74,39.53,41.3,70.38,3.49,76.03,131.53,-0.32
2020-08-04,AVB,AvalonBay Communities Inc,14.9052,26.7882,42.2731,58.4937,76.4408,90.2532,99.7828,107.3705,113.0733,117.4385,130.1048126220703,130.5679484952724,127.63480261597309,128.38094997247183,1087000.0,576.41,378.3,186.48,186.48,170.87,311.1,322.82,322.82,19351.49,7650.4,10870.19,287.21,176.25,45.86,-452.73,1.21,140.74,4.02,65.63,32.35,32.35,29.45,-0.67,29.64,7.25,4.11,5.45,576.41,186.48,186.48,170.87,1.21,140.74,39.53,41.3,70.38,3.49,76.03,131.53,-0.32
2020-08-05,AVB,AvalonBay Communities Inc,15.0131,26.9728,42.5552,58.8763,76.9382,90.8175,100.3758,107.9793,113.6886,118.0539,129.44444274902344,131.44275854615574,128.56965366870787,130.36212981284248,727300.0,576.41,378.3,186.48,186.48,170.87,311.1,322.82,322.82,19351.49,7650.4,10870.19,287.21,176.25,45.86,-452.73,1.21,140.74,4.02,65.63,32.35,32.35,29.45,-0.67,29.64,7.25,4.11,5.45,576.41,186.48,186.48,170.87,1.21,140.74,39.53,41.3,70.38,3.49,76.03,131.53,-0.32
2020-08-06,AVB,AvalonBay Communities Inc,14.9651,26.8728,42.3836,58.625,76.5925,90.4155,99.9458,107.532,113.2324,117.595,129.4787139892578,130.23344605264475,128.4323856601546,128.4323856601546,584400.0,576.41,378.3,186.48,186.48,170.87,311.1,322.82,322.82,19351.49,7650.4,10870.19,287.21,176.25,45.86,-452.73,1.21,140.74,4.02,65.63,32.35,32.35,29.45,-0.67,29.64,7.25,4.11,5.45,576.41,186.48,186.48,170.87,1.21,140.74,39.53,41.3,70.38,3.49,76.03,131.53,-0.32
2020-08-07,AVB,AvalonBay Communities Inc,15.1176,27.1379,42.7916,59.1789,77.3089,91.2161,100.7837,108.3862,114.088,118.4433,131.9573516845703,131.9745082607165,128.44099951269794,128.64683916655238,884700.0,576.41,378.3,186.48,186.48,170.87,311.1,322.82,322.82,19351.49,7650.4,10870.19,287.21,176.25,45.86,-452.73,1.21,140.74,4.02,65.63,32.35,32.35,29.45,-0.67,29.64,7.25,4.11,5.45,576.41,186.48,186.48,170.87,1.21,140.74,39.53,41.3,70.38,3.49,76.03,131.53,-0.32
2020-08-10,AVB,AvalonBay Communities Inc,15.1159,27.0966,42.6901,59.0082,77.0567,90.9146,100.454,108.0368,113.7266,118.0744,131.90585327148438,134.30726279278707,131.75147030832446,132.20602128250403,501300.0,576.41,378.3,186.48,186.48,170.87,311.1,322.82,322.82,19351.49,7650.4,10870.19,287.21,176.25,45.86,-452.73,1.21,140.74,4.02,65.63,32.35,32.35,29.45,-0.67,29.64,7.25,4.11,5.45,576.41,186.48,186.48,170.87,1.21,140.74,39.53,41.3,70.38,3.49,76.03,131.53,-0.32
2020-08-11,AVB,AvalonBay Communities Inc,15.2112,27.2571,42.9316,59.3296,77.4668,91.3674,100.9226,108.5093,114.1963,118.5365,130.13912963867188,134.6503401450842,129.53019559072595,133.20950202256702,643700.0,576.41,378.3,186.48,186.48,170.87,311.1,322.82,322.82,19351.49,7650.4,10870.19,287.21,176.25,45.86,-452.73,1.21,140.74,4.02,65.63,32.35,32.35,29.45,-0.67,29.64,7.25,4.11,5.45,576.41,186.48,186.48,170.87,1.21,140.74,39.53,41.3,70.38,3.49,76.03,131.53,-0.32
2020-08-12,AVB,AvalonBay Communities Inc,15.1001,27.0412,42.5773,58.8283,76.7961,90.6072,100.1187,107.6818,113.3569,117.6953,131.142578125,131.2369196546013,129.3929739554176,130.31923267696735,539200.0,576.41,378.3,186.48,186.48,170.87,311.1,322.82,322.82,19351.49,7650.4,10870.19,287.21,176.25,45.86,-452.73,1.21,140.74,4.02,65.63,32.35,32.35,29.45,-0.67,29.64,7.25,4.11,5.45,576.41,186.48,186.48,170.87,1.21,140.74,39.53,41.3,70.38,3.49,76.03,131.53,-0.32
2020-08-13,AVB,AvalonBay Communities Inc,15.1835,27.1796,42.7834,59.0996,77.1355,90.9745,100.4899,108.05,113.7179,118.0477,129.24720764160156,132.8579018880428,129.1614509214135,130.182038337453,825800.0,576.41,378.3,186.48,186.48,170.87,311.1,322.82,322.82,19351.49,7650.4,10870.19,287.21,176.25,45.86,-452.73,1.21,140.74,4.02,65.63,32.35,32.35,29.45,-0.67,29.64,7.25,4.11,5.45,576.41,186.48,186.48,170.87,1.21,140.74,39.53,41.3,70.38,3.49,76.03,131.53,-0.32
2020-08-14,AVB,AvalonBay Communities Inc,15.4162,27.5885,43.4152,59.958,78.2398,92.2048,101.7671,109.3431,115.007,119.3201,131.26266479492188,132.6434747669722,128.48388827415906,128.9127110842786,652700.0,576.41,378.3,186.48,186.48,170.87,311.1,322.82,322.82,19351.49,7650.4,10870.19,287.21,176.25,45.86,-452.73,1.21,140.74,4.02,65.63,32.35,32.35,29.45,-0.67,29.64,7.25,4.11,5.45,576.41,186.48,186.48,170.87,1.21,140.74,39.53,41.3,70.38,3.49,76.03,131.53,-0.32
2020-08-17,AVB,AvalonBay Communities Inc,15.5853,27.8528,43.7985,60.4579,78.8697,92.8944,102.479,110.0589,115.7147,120.013,133.2523956298828,133.27812395152088,130.79952863619573,131.3655778855005,591400.0,576.41,378.3,186.48,186.48,170.87,311.1,322.82,322.82,19351.49,7650.4,10870.19,287.21,176.25,45.86,-452.73,1.21,140.74,4.02,65.63,32.35,32.35,29.45,-0.67,29.64,7.25,4.11,5.45,576.41,186.48,186.48,170.87,1.21,140.74,39.53,41.3,70.38,3.49,76.03,131.53,-0.32
2020-08-18,AVB,AvalonBay Communities Inc,15.2968,27.3155,42.9424,59.2723,77.3228,91.163,100.6704,108.2205,113.8775,118.1949,132.65203857421875,133.30384449540895,131.58855335757207,133.26097268626927,739700.0,576.41,378.3,186.48,186.48,170.87,311.1,322.82,322.82,19351.49,7650.4,10870.19,287.21,176.25,45.86,-452.73,1.21,140.74,4.02,65.63,32.35,32.35,29.45,-0.67,29.64,7.25,4.11,5.45,576.41,186.48,186.48,170.87,1.21,140.74,39.53,41.3,70.38,3.49,76.03,131.53,-0.32
2020-08-19,AVB,AvalonBay Communities Inc,15.3826,27.457,43.155,59.5573,77.6887,91.5712,101.0979,108.6588,114.3197,118.6367,130.4907989501953,132.36904528437793,129.64173801152464,132.36904528437793,1082100.0,576.41,378.3,186.48,186.48,170.87,311.1,322.82,322.82,19351.49,7650.4,10870.19,287.21,176.25,45.86,-452.73,1.21,140.74,4.02,65.63,32.35,32.35,29.45,-0.67,29.64,7.25,4.11,5.45,576.41,186.48,186.48,170.87,1.21,140.74,39.53,41.3,70.38,3.49,76.03,131.53,-0.32
2020-08-20,AVB,AvalonBay Communities Inc,15.3478,27.3792,43.0203,59.3612,77.4251,91.2692,100.777,108.3267,113.9817,118.2969,131.82008361816406,132.84925538914396,129.89896646876934,130.13052128376518,728800.0,576.41,378.3,186.48,186.48,170.87,311.1,322.82,322.82,19351.49,7650.4,10870.19,287.21,176.25,45.86,-452.73,1.21,140.74,4.02,65.63,32.35,32.35,29.45,-0.67,29.64,7.25,4.11,5.45,576.41,186.48,186.48,170.87,1.21,140.74,39.53,41.3,70.38,3.49,76.03,131.53,-0.32
2020-08-21,AVB,AvalonBay Communities Inc,15.536,27.705,43.5205,60.0407,78.3039,92.2563,101.812,109.3834,115.0441,119.3547,130.71376037597656,132.90075912839734,129.5387770829178,132.01737217922604,616300.0,576.41,378.3,186.48,186.48,170.87,311.1,322.82,322.82,19351.49,7650.4,10870.19,287.21,176.25,45.86,-452.73,1.21,140.74,4.02,65.63,32.35,32.35,29.45,-0.67,29.64,7.25,4.11,5.45,576.41,186.48,186.48,170.87,1.21,140.74,39.53,41.3,70.38,3.49,76.03,131.53,-0.32
2020-08-24,AVB,AvalonBay Communities Inc,15.4628,27.5276,43.2066,59.5785,77.6778,91.5407,101.0564,108.609,114.2642,118.577,133.60401916503906,133.60401916503906,129.12710846663538,130.4821899698526,839500.0,576.41,378.3,186.48,186.48,170.87,311.1,322.82,322.82,19351.49,7650.4,10870.19,287.21,176.25,45.86,-452.73,1.21,140.74,4.02,65.63,32.35,32.35,29.45,-0.67,29.64,7.25,4.11,5.45,576.41,186.48,186.48,170.87,1.21,140.74,39.53,41.3,70.38,3.49,76.03,131.53,-0.32
2020-08-25,AVB,AvalonBay Communities Inc,14.5202,28.7224,42.9218,58.5193,76.1029,88.1239,96.5893,103.698,109.1505,113.4712,133.3810577392578,134.48741489109725,132.34330072451095,133.63835405657503,649500.0,576.41,378.3,186.48,186.48,170.87,311.1,322.82,322.82,19351.49,7650.4,10870.19,287.21,176.25,45.86,-452.73,1.21,140.74,4.02,65.63,32.35,32.35,29.45,-0.67,29.64,7.25,4.11,5.45,576.41,186.48,186.48,170.87,1.21,140.74,39.53,41.3,70.38,3.49,76.03,131.53,-0.32
2020-08-26,AVB,AvalonBay Communities Inc,14.8604,29.3945,43.9133,59.8563,77.8255,90.0137,98.5433,105.6737,111.1193,115.4169,131.94873046875,132.84924753598168,130.56792105593226,132.5490795424472,969100.0,576.41,378.3,186.48,186.48,170.87,311.1,322.82,322.82,19351.49,7650.4,10870.19,287.21,176.25,45.86,-452.73,1.21,140.74,4.02,65.63,32.35,32.35,29.45,-0.67,29.64,7.25,4.11,5.45,576.41,186.48,186.48,170.87,1.21,140.74,39.53,41.3,70.38,3.49,76.03,131.53,-0.32
2020-08-27,AVB,AvalonBay Communities Inc,14.7733,29.2048,43.6152,59.4405,77.2778,89.4056,97.9078,105.025,110.4659,114.7642,135.89390563964844,136.17693018085373,132.6691637743364,132.6691637743364,611400.0,576.41,378.3,186.48,186.48,170.87,311.1,322.82,322.82,19351.49,7650.4,10870.19,287.21,176.25,45.86,-452.73,1.21,140.74,4.02,65.63,32.35,32.35,29.45,-0.67,29.64,7.25,4.11,5.45,576.41,186.48,186.48,170.87,1.21,140.74,39.53,41.3,70.38,3.49,76.03,131.53,-0.32
2020-08-28,AVB,AvalonBay Communities Inc,14.7226,29.0887,43.4265,59.1717,76.9169,88.9975,97.475,104.5735,110.0033,114.2949,136.89736938476562,137.33477696157544,134.50454421776615,136.22840694725474,839700.0,576.41,378.3,186.48,186.48,170.87,311.1,322.82,322.82,19351.49,7650.4,10870.19,287.21,176.25,45.86,-452.73,1.21,140.74,4.02,65.63,32.35,32.35,29.45,-0.67,29.64,7.25,4.11,5.45,576.41,186.48,186.48,170.87,1.21,140.74,39.53,41.3,70.38,3.49,76.03,131.53,-0.32
2020-08-31,AVB,AvalonBay Communities Inc,14.8904,29.384,43.8312,59.6967,77.5831,89.7185,98.2118,105.3144,110.7376,115.0176,135.5594482421875,136.33133705900565,134.43593470944973,136.0826125307103,979100.0,576.41,378.3,186.48,186.48,170.87,311.1,322.82,322.82,19351.49,7650.4,10870.19,287.21,176.25,45.86,-452.73,1.21,140.74,4.02,65.63,32.35,32.35,29.45,-0.67,29.64,7.25,4.11,5.45,576.41,186.48,186.48,170.87,1.21,140.74,39.53,41.3,70.38,3.49,76.03,131.53,-0.32
2020-09-01,AVB,AvalonBay Communities Inc,14.9053,29.3994,43.8425,59.7018,77.579,89.7121,98.2047,105.3075,110.7327,115.0153,135.67947387695312,135.83385682466056,133.64685885297084,134.69318708904783,1127300.0,576.41,378.3,186.48,186.48,170.87,311.1,322.82,322.82,19351.49,7650.4,10870.19,287.21,176.25,45.86,-452.73,1.21,140.74,4.02,65.63,32.35,32.35,29.45,-0.67,29.64,7.25,4.11,5.45,576.41,186.48,186.48,170.87,1.21,140.74,39.53,41.3,70.38,3.49,76.03,131.53,-0.32
2020-09-02,AVB,AvalonBay Communities Inc,14.7264,29.0263,43.2712,58.9166,76.555,88.5857,97.0408,104.1314,109.5634,113.8618,138.3382110595703,138.36393937564833,134.82185954709283,135.6623484077798,965600.0,576.41,378.3,186.48,186.48,170.87,311.1,322.82,322.82,19351.49,7650.4,10870.19,287.21,176.25,45.86,-452.73,1.21,140.74,4.02,65.63,32.35,32.35,29.45,-0.67,29.64,7.25,4.11,5.45,576.41,186.48,186.48,170.87,1.21,140.74,39.53,41.3,70.38,3.49,76.03,131.53,-0.32
2020-09-03,AVB,AvalonBay Communities Inc,14.7028,28.964,43.1626,58.7592,76.3417,88.3466,96.7949,103.8856,109.3185,113.6207,137.4977569580078,140.75679996032238,136.02260539234302,139.68474289728888,923500.0,576.41,378.3,186.48,186.48,170.87,311.1,322.82,322.82,19351.49,7650.4,10870.19,287.21,176.25,45.86,-452.73,1.21,140.74,4.02,65.63,32.35,32.35,29.45,-0.67,29.64,7.25,4.11,5.45,576.41,186.48,186.48,170.87,1.21,140.74,39.53,41.3,70.38,3.49,76.03,131.53,-0.32
2020-09-04,AVB,AvalonBay Communities Inc,14.9805,29.5055,43.9577,59.8293,77.7232,89.8661,98.3668,105.4798,110.9137,115.2039,139.02432250976562,140.0620660998394,136.4942581480397,137.52344308205772,855600.0,576.41,378.3,186.48,186.48,170.87,311.1,322.82,322.82,19351.49,7650.4,10870.19,287.21,176.25,45.86,-452.73,1.21,140.74,4.02,65.63,32.35,32.35,29.45,-0.67,29.64,7.25,4.11,5.45,576.41,186.48,186.48,170.87,1.21,140.74,39.53,41.3,70.38,3.49,76.03,131.53,-0.32
2020-09-08,AVB,AvalonBay Communities Inc,15.1592,29.8002,44.3386,60.2984,78.2855,90.4529,98.9499,106.0506,111.4651,115.7341,135.9025115966797,138.02088394055318,135.45653227272285,137.94369898639673,1135500.0,576.41,378.3,186.48,186.48,170.87,311.1,322.82,322.82,19351.49,7650.4,10870.19,287.21,176.25,45.86,-452.73,1.21,140.74,4.02,65.63,32.35,32.35,29.45,-0.67,29.64,7.25,4.11,5.45,576.41,186.48,186.48,170.87,1.21,140.74,39.53,41.3,70.38,3.49,76.03,131.53,-0.32
2020-09-09,AVB,AvalonBay Communities Inc,15.174,29.8137,44.3473,60.3022,78.2886,90.46,98.9588,106.0612,111.4785,115.7502,134.08428955078125,136.61434106829023,133.7326517675211,135.83389363694354,1214600.0,576.41,378.3,186.48,186.48,170.87,311.1,322.82,322.82,19351.49,7650.4,10870.19,287.21,176.25,45.86,-452.73,1.21,140.74,4.02,65.63,32.35,32.35,29.45,-0.67,29.64,7.25,4.11,5.45,576.41,186.48,186.48,170.87,1.21,140.74,39.53,41.3,70.38,3.49,76.03,131.53,-0.32
2020-09-10,AVB,AvalonBay Communities Inc,14.9449,29.3396,43.6258,59.3137,77.0003,89.0381,97.4831,104.5623,109.9781,114.2595,130.80813598632812,133.9042377272252,129.8046920098006,133.55259982212596,1855900.0,576.41,378.3,186.48,186.48,170.87,311.1,322.82,322.82,19351.49,7650.4,10870.19,287.21,176.25,45.86,-452.73,1.21,140.74,4.02,65.63,32.35,32.35,29.45,-0.67,29.64,7.25,4.11,5.45,576.41,186.48,186.48,170.87,1.21,140.74,39.53,41.3,70.38,3.49,76.03,131.53,-0.32
2020-09-11,AVB,AvalonBay Communities Inc,14.9606,29.3545,43.6346,59.3168,76.9964,89.0285,97.4707,104.5491,109.965,114.2474,128.5353240966797,130.7308944349803,127.36035397500274,130.67086605633676,1353300.0,576.41,378.3,186.48,186.48,170.87,311.1,322.82,322.82,19351.49,7650.4,10870.19,287.21,176.25,45.86,-452.73,1.21,140.74,4.02,65.63,32.35,32.35,29.45,-0.67,29.64,7.25,4.11,5.45,576.41,186.48,186.48,170.87,1.21,140.74,39.53,41.3,70.38,3.49,76.03,131.53,-0.32
2020-09-14,AVB,AvalonBay Communities Inc,15.2627,29.9063,44.4155,60.3466,78.308,90.4602,98.9456,106.0387,111.4499,115.7164,132.55767822265625,133.8613029666302,128.7668869165056,129.3929644286921,1386100.0,576.41,378.3,186.48,186.48,170.87,311.1,322.82,322.82,19351.49,7650.4,10870.19,287.21,176.25,45.86,-452.73,1.21,140.74,4.02,65.63,32.35,32.35,29.45,-0.67,29.64,7.25,4.11,5.45,576.41,186.48,186.48,170.87,1.21,140.74,39.53,41.3,70.38,3.49,76.03,131.53,-0.32
2020-09-15,AVB,AvalonBay Communities Inc,14.9581,29.2818,43.4704,59.0527,76.6229,88.6004,97.0164,104.0805,109.4923,113.7755,130.8509979248047,133.70694631006762,130.76522812854463,132.54054774875223,896400.0,576.41,378.3,186.48,186.48,170.87,311.1,322.82,322.82,19351.49,7650.4,10870.19,287.21,176.25,45.86,-452.73,1.21,140.74,4.02,65.63,32.35,32.35,29.45,-0.67,29.64,7.25,4.11,5.45,576.41,186.48,186.48,170.87,1.21,140.74,39.53,41.3,70.38,3.49,76.03,131.53,-0.32
2020-09-16,AVB,AvalonBay Communities Inc,15.0201,29.3886,43.613,59.234,76.8468,88.8404,97.2609,104.3263,109.7344,114.0123,131.2969512939453,132.85787244306567,130.5250755501459,130.94531348519197,966900.0,576.41,378.3,186.48,186.48,170.87,311.1,322.82,322.82,19351.49,7650.4,10870.19,287.21,176.25,45.86,-452.73,1.21,140.74,4.02,65.63,32.35,32.35,29.45,-0.67,29.64,7.25,4.11,5.45,576.41,186.48,186.48,170.87,1.21,140.74,39.53,41.3,70.38,3.49,76.03,131.53,-0.32
2020-09-17,AVB,AvalonBay Communities Inc,15.1224,29.5746,43.8743,59.5762,77.2814,89.3155,97.7485,104.8168,110.221,114.4918,131.6486053466797,132.80643219187405,129.0842401795529,130.3364085683308,850200.0,576.41,378.3,186.48,186.48,170.87,311.1,322.82,322.82,19351.49,7650.4,10870.19,287.21,176.25,45.86,-452.73,1.21,140.74,4.02,65.63,32.35,32.35,29.45,-0.67,29.64,7.25,4.11,5.45,576.41,186.48,186.48,170.87,1.21,140.74,39.53,41.3,70.38,3.49,76.03,131.53,-0.32
2020-09-18,AVB,AvalonBay Communities Inc,15.1737,29.6585,43.9854,59.7184,77.4562,89.499,97.9342,105.0023,110.4047,114.6731,129.55592346191406,131.64858051642707,129.47873850989467,130.62798030651038,1945400.0,576.41,378.3,186.48,186.48,170.87,311.1,322.82,322.82,19351.49,7650.4,10870.19,287.21,176.25,45.86,-452.73,1.21,140.74,4.02,65.63,32.35,32.35,29.45,-0.67,29.64,7.25,4.11,5.45,576.41,186.48,186.48,170.87,1.21,140.74,39.53,41.3,70.38,3.49,76.03,131.53,-0.32
2020-09-21,AVB,AvalonBay Communities Inc,25.325,38.4398,53.0809,69.6796,84.082,94.0759,101.723,107.8828,112.6661,116.6618,125.15618133544922,128.54389098303892,124.8817416247874,128.43239289831055,1579100.0,576.41,378.3,186.48,186.48,170.87,311.1,322.82,322.82,19351.49,7650.4,10870.19,287.21,176.25,45.86,-452.73,1.21,140.74,4.02,65.63,32.35,32.35,29.45,-0.67,29.64,7.25,4.11,5.45,576.41,186.48,186.48,170.87,1.21,140.74,39.53,41.3,70.38,3.49,76.03,131.53,-0.32
2020-09-22,AVB,AvalonBay Communities Inc,25.2811,38.355,52.9535,69.5056,83.867,93.8424,101.4824,107.6419,112.4288,116.4296,127.96070861816406,129.0499220898545,125.25054564155367,125.25054564155367,1055900.0,576.41,378.3,186.48,186.48,170.87,311.1,322.82,322.82,19351.49,7650.4,10870.19,287.21,176.25,45.86,-452.73,1.21,140.74,4.02,65.63,32.35,32.35,29.45,-0.67,29.64,7.25,4.11,5.45,576.41,186.48,186.48,170.87,1.21,140.74,39.53,41.3,70.38,3.49,76.03,131.53,-0.32
2020-09-23,AVB,AvalonBay Communities Inc,25.1009,38.0635,52.5398,68.956,83.2,93.1219,100.7373,106.8865,111.6723,115.6755,126.1253433227539,129.64169505684976,125.6622205175305,127.8063342367032,1294700.0,576.41,378.3,186.48,186.48,170.87,311.1,322.82,322.82,19351.49,7650.4,10870.19,287.21,176.25,45.86,-452.73,1.21,140.74,4.02,65.63,32.35,32.35,29.45,-0.67,29.64,7.25,4.11,5.45,576.41,186.48,186.48,170.87,1.21,140.74,39.53,41.3,70.38,3.49,76.03,131.53,-0.32
