Date,Ticker,Company,PX1,PX2,PX3,PX4,PX5,PX6,PX7,PX8,PX9,PX10,Close,High,Low,Open,Volume,Revenue from Business Activities - Total,Gross Profit - Industrials/Property - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,Cash & Cash Equivalents,Cash & Short-Term Investments,Total Assets,Debt - Total,Common Equity - Total,Net Cash Flow from Operating Activities,"Depreciation, Depletion & Amortization including Impairment - Cash Flow - to Reconcile",Capital Expenditures - Net - Cash Flow,Net Change in Cash - Total,Free Cash Flow Net of Dividends,"Dividend Yield - Common Stock - Net - Issue Specific - %, TTM",EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Shares used to calculate Diluted EPS - Total,Non-GAAP Income from Operations - Company Reported,Non-GAAP Adjusted Net Earnings - Company Reported,Non-GAAP EPS Diluted - Company Reported,Non-GAAP Operating Margin % - Company Reported,Non-GAAP Free Cash Flow - Company Reported,Gross Profit Margin - %,EBITDA Margin - %,Operating Margin - %,Income before Tax Margin - %,Income Tax Rate - %,Net Margin - %,"Free Cash Flow Yield - %, TTM","Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Return on Average Total Assets - % (Income before Discontinued Operations & Extraordinary Items), TTM","Return on Invested Capital - %, TTM",Revenue from Business Activities - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Common Shares - Outstanding - Total,Total Debt Percentage of Total Assets,Total Debt Percentage of Total Capital,Total Debt Percentage of Total Equity,Interest Coverage Ratio,Dividend Coverage - %,Earnings Retention Rate,Dividend Payout Ratio - %,Market Capitalization,Debt - Total,Minority Interest - Total,Cash & Short Term Investments - Total,Enterprise Value,"Asset Turnover, TTM","Income before Tax Margin - %, TTM","Pretax ROA - %, TTM","Total Assets to Total Shareholders Equity - including Minority Interest & Hybrid Debt, Average TTM","Pretax ROE - %, TTM","Tax Complement, TTM","Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Earnings Retention Rate, TTM","Reinvestment Rate - %, TTM",Current Ratio,Quick Ratio,Working Capital to Total Assets,"Accounts Receivable Turnover, TTM","Average Receivables Collection Days, TTM","Payables Turnover, TTM","Average Payables Payment Days, TTM","Inventory Turnover, TTM","Average Inventory Days, TTM","Average Net Trade Cycle Days, TTM"
2021-06-30,MMM,3M Co,6.5279,11.2057,17.5775,25.6174,32.8296,40.3944,45.7536,50.7743,54.6551,57.7293,142.2421417236328,142.49277457585657,140.0293377535353,140.28714535994985,3100032.0,8950.0,4242.0,2014.0,2486.0,1525.0,4695.0,5500.0,48307.0,18248.0,14448.0,1887.0,472.0,383.0,59.0,635.0,2.97,2.59,588.6,1971.0,1524.0,2.59,22.0,1493.0,47.4,27.78,22.5,21.65,21.41,17.04,6.09,46.77,12.69,19.62,8950.0,2014.0,2486.0,1525.0,2.59,578.64,37.78,55.7,125.71,16.64,177.62,0.44,56.3,114934.92,18248.0,68.0,5500.0,127750.92,0.74,21.18,15.75,3.67,57.85,0.81,46.77,0.42,19.81,1.73,1.22,0.14,7.35,49.79,7.26,50.39,3.95,92.54,91.94
2021-07-01,MMM,3M Co,6.5151,11.1796,17.5322,25.5609,32.765,40.3167,45.6664,50.6777,54.5517,57.6203,142.5715789794922,142.98693067176578,141.61197830273886,142.82938663267578,2222048.0,8950.0,4242.0,2014.0,2486.0,1525.0,4695.0,5500.0,48307.0,18248.0,14448.0,1887.0,472.0,383.0,59.0,635.0,2.97,2.59,588.6,1971.0,1524.0,2.59,22.0,1493.0,47.4,27.78,22.5,21.65,21.41,17.04,6.09,46.77,12.69,19.62,8950.0,2014.0,2486.0,1525.0,2.59,578.64,37.78,55.7,125.71,16.64,177.62,0.44,56.3,114934.92,18248.0,68.0,5500.0,127750.92,0.74,21.18,15.75,3.67,57.85,0.81,46.77,0.42,19.81,1.73,1.22,0.14,7.35,49.79,7.26,50.39,3.95,92.54,91.94
2021-07-02,MMM,3M Co,6.441,11.0438,17.31,25.2624,32.4039,39.8886,45.1914,50.1587,53.9986,57.0404,143.1444549560547,143.43089624782016,141.74803078835123,142.31375168614957,1929028.0,8950.0,4242.0,2014.0,2486.0,1525.0,4695.0,5500.0,48307.0,18248.0,14448.0,1887.0,472.0,383.0,59.0,635.0,2.97,2.59,588.6,1971.0,1524.0,2.59,22.0,1493.0,47.4,27.78,22.5,21.65,21.41,17.04,6.09,46.77,12.69,19.62,8950.0,2014.0,2486.0,1525.0,2.59,578.64,37.78,55.7,125.71,16.64,177.62,0.44,56.3,114934.92,18248.0,68.0,5500.0,127750.92,0.74,21.18,15.75,3.67,57.85,0.81,46.77,0.42,19.81,1.73,1.22,0.14,7.35,49.79,7.26,50.39,3.95,92.54,91.94
2021-07-06,MMM,3M Co,6.7191,11.526,18.07,26.582,34.26,41.6445,46.8733,51.6147,55.2778,58.18,140.99610900878906,141.633446777236,139.470774466014,140.65237422397746,3045494.0,8950.0,4242.0,2014.0,2486.0,1525.0,4695.0,5500.0,48307.0,18248.0,14448.0,1887.0,472.0,383.0,59.0,635.0,2.97,2.59,588.6,1971.0,1524.0,2.59,22.0,1493.0,47.4,27.78,22.5,21.65,21.41,17.04,6.09,46.77,12.69,19.62,8950.0,2014.0,2486.0,1525.0,2.59,578.64,37.78,55.7,125.71,16.64,177.62,0.44,56.3,114934.92,18248.0,68.0,5500.0,127750.92,0.74,21.18,15.75,3.67,57.85,0.81,46.77,0.42,19.81,1.73,1.22,0.14,7.35,49.79,7.26,50.39,3.95,92.54,91.94
2021-07-07,MMM,3M Co,6.4701,11.0791,17.3519,25.3563,32.5518,40.2121,45.6352,50.7435,54.6899,57.8144,143.12298583984375,143.26620650167837,140.45187279561412,140.45187279561412,2027220.0,8950.0,4242.0,2014.0,2486.0,1525.0,4695.0,5500.0,48307.0,18248.0,14448.0,1887.0,472.0,383.0,59.0,635.0,2.97,2.59,588.6,1971.0,1524.0,2.59,22.0,1493.0,47.4,27.78,22.5,21.65,21.41,17.04,6.09,46.77,12.69,19.62,8950.0,2014.0,2486.0,1525.0,2.59,578.64,37.78,55.7,125.71,16.64,177.62,0.44,56.3,114934.92,18248.0,68.0,5500.0,127750.92,0.74,21.18,15.75,3.67,57.85,0.81,46.77,0.42,19.81,1.73,1.22,0.14,7.35,49.79,7.26,50.39,3.95,92.54,91.94
2021-07-08,MMM,3M Co,6.56,11.2355,17.5992,25.6906,32.9589,40.5362,45.9011,50.9185,54.7951,57.8644,141.98434448242188,142.9009749394791,141.30403659276604,142.14905019037738,2591852.0,8950.0,4242.0,2014.0,2486.0,1525.0,4695.0,5500.0,48307.0,18248.0,14448.0,1887.0,472.0,383.0,59.0,635.0,2.97,2.59,588.6,1971.0,1524.0,2.59,22.0,1493.0,47.4,27.78,22.5,21.65,21.41,17.04,6.09,46.77,12.69,19.62,8950.0,2014.0,2486.0,1525.0,2.59,578.64,37.78,55.7,125.71,16.64,177.62,0.44,56.3,114934.92,18248.0,68.0,5500.0,127750.92,0.74,21.18,15.75,3.67,57.85,0.81,46.77,0.42,19.81,1.73,1.22,0.14,7.35,49.79,7.26,50.39,3.95,92.54,91.94
2021-07-09,MMM,3M Co,6.7181,11.5137,18.0432,26.1947,33.4863,41.1271,46.5348,51.6009,55.5139,58.6113,143.93931579589844,144.58382821179578,142.68611245632704,143.00837519865954,2925536.0,8950.0,4242.0,2014.0,2486.0,1525.0,4695.0,5500.0,48307.0,18248.0,14448.0,1887.0,472.0,383.0,59.0,635.0,2.97,2.59,588.6,1971.0,1524.0,2.59,22.0,1493.0,47.4,27.78,22.5,21.65,21.41,17.04,6.09,46.77,12.69,19.62,8950.0,2014.0,2486.0,1525.0,2.59,578.64,37.78,55.7,125.71,16.64,177.62,0.44,56.3,114934.92,18248.0,68.0,5500.0,127750.92,0.74,21.18,15.75,3.67,57.85,0.81,46.77,0.42,19.81,1.73,1.22,0.14,7.35,49.79,7.26,50.39,3.95,92.54,91.94
2021-07-12,MMM,3M Co,6.4889,11.094,17.3577,25.2973,32.4194,39.8992,45.1886,50.1462,53.9735,57.0016,143.20889282226562,144.26874386672125,141.7193798528727,141.86260049451846,2588144.0,8950.0,4242.0,2014.0,2486.0,1525.0,4695.0,5500.0,48307.0,18248.0,14448.0,1887.0,472.0,383.0,59.0,635.0,2.97,2.59,588.6,1971.0,1524.0,2.59,22.0,1493.0,47.4,27.78,22.5,21.65,21.41,17.04,6.09,46.77,12.69,19.62,8950.0,2014.0,2486.0,1525.0,2.59,578.64,37.78,55.7,125.71,16.64,177.62,0.44,56.3,114934.92,18248.0,68.0,5500.0,127750.92,0.74,21.18,15.75,3.67,57.85,0.81,46.77,0.42,19.81,1.73,1.22,0.14,7.35,49.79,7.26,50.39,3.95,92.54,91.94
2021-07-13,MMM,3M Co,6.5635,11.2226,17.5595,25.658,32.934,40.6864,46.167,51.3291,55.3127,58.4638,142.936767578125,144.0324269939829,142.6145178837594,143.28766401310418,2019207.0,8950.0,4242.0,2014.0,2486.0,1525.0,4695.0,5500.0,48307.0,18248.0,14448.0,1887.0,472.0,383.0,59.0,635.0,2.97,2.59,588.6,1971.0,1524.0,2.59,22.0,1493.0,47.4,27.78,22.5,21.65,21.41,17.04,6.09,46.77,12.69,19.62,8950.0,2014.0,2486.0,1525.0,2.59,578.64,37.78,55.7,125.71,16.64,177.62,0.44,56.3,114934.92,18248.0,68.0,5500.0,127750.92,0.74,21.18,15.75,3.67,57.85,0.81,46.77,0.42,19.81,1.73,1.22,0.14,7.35,49.79,7.26,50.39,3.95,92.54,91.94
2021-07-14,MMM,3M Co,6.67,11.4076,17.8485,26.006,33.3194,41.141,46.67,51.8837,55.9069,59.089,145.2498321533203,145.50047808246083,143.23038055519538,143.63857049996702,2939409.0,8950.0,4242.0,2014.0,2486.0,1525.0,4695.0,5500.0,48307.0,18248.0,14448.0,1887.0,472.0,383.0,59.0,635.0,2.97,2.59,588.6,1971.0,1524.0,2.59,22.0,1493.0,47.4,27.78,22.5,21.65,21.41,17.04,6.09,46.77,12.69,19.62,8950.0,2014.0,2486.0,1525.0,2.59,578.64,37.78,55.7,125.71,16.64,177.62,0.44,56.3,114934.92,18248.0,68.0,5500.0,127750.92,0.74,21.18,15.75,3.67,57.85,0.81,46.77,0.42,19.81,1.73,1.22,0.14,7.35,49.79,7.26,50.39,3.95,92.54,91.94
2021-07-15,MMM,3M Co,6.6613,11.3885,17.8161,25.968,33.2797,41.1085,46.6431,51.8662,55.8972,59.0857,145.07794189453125,145.20683914722312,143.60273943241415,144.2472518334084,2557885.0,8950.0,4242.0,2014.0,2486.0,1525.0,4695.0,5500.0,48307.0,18248.0,14448.0,1887.0,472.0,383.0,59.0,635.0,2.97,2.59,588.6,1971.0,1524.0,2.59,22.0,1493.0,47.4,27.78,22.5,21.65,21.41,17.04,6.09,46.77,12.69,19.62,8950.0,2014.0,2486.0,1525.0,2.59,578.64,37.78,55.7,125.71,16.64,177.62,0.44,56.3,114934.92,18248.0,68.0,5500.0,127750.92,0.74,21.18,15.75,3.67,57.85,0.81,46.77,0.42,19.81,1.73,1.22,0.14,7.35,49.79,7.26,50.39,3.95,92.54,91.94
2021-07-16,MMM,3M Co,6.8427,11.7066,18.3209,26.5832,33.9702,41.8836,47.4792,52.762,56.8404,60.0672,142.77207946777344,145.52195780497,142.44266804769427,145.45751569942328,2959024.0,8950.0,4242.0,2014.0,2486.0,1525.0,4695.0,5500.0,48307.0,18248.0,14448.0,1887.0,472.0,383.0,59.0,635.0,2.97,2.59,588.6,1971.0,1524.0,2.59,22.0,1493.0,47.4,27.78,22.5,21.65,21.41,17.04,6.09,46.77,12.69,19.62,8950.0,2014.0,2486.0,1525.0,2.59,578.64,37.78,55.7,125.71,16.64,177.62,0.44,56.3,114934.92,18248.0,68.0,5500.0,127750.92,0.74,21.18,15.75,3.67,57.85,0.81,46.77,0.42,19.81,1.73,1.22,0.14,7.35,49.79,7.26,50.39,3.95,92.54,91.94
2021-07-19,MMM,3M Co,6.9228,11.8356,18.5145,26.756,34.1029,41.9856,47.5572,52.8203,56.8823,60.0955,141.4759063720703,142.17769933139274,139.72142397376425,141.6406120828029,3762975.0,8950.0,4242.0,2014.0,2486.0,1525.0,4695.0,5500.0,48307.0,18248.0,14448.0,1887.0,472.0,383.0,59.0,635.0,2.97,2.59,588.6,1971.0,1524.0,2.59,22.0,1493.0,47.4,27.78,22.5,21.65,21.41,17.04,6.09,46.77,12.69,19.62,8950.0,2014.0,2486.0,1525.0,2.59,578.64,37.78,55.7,125.71,16.64,177.62,0.44,56.3,114934.92,18248.0,68.0,5500.0,127750.92,0.74,21.18,15.75,3.67,57.85,0.81,46.77,0.42,19.81,1.73,1.22,0.14,7.35,49.79,7.26,50.39,3.95,92.54,91.94
2021-07-20,MMM,3M Co,7.2587,12.427,19.4583,27.8724,35.3229,43.3029,48.944,54.2722,58.3846,61.6377,143.81044006347656,144.81299765767344,141.84112023512802,142.03447268195833,3328827.0,8950.0,4242.0,2014.0,2486.0,1525.0,4695.0,5500.0,48307.0,18248.0,14448.0,1887.0,472.0,383.0,59.0,635.0,2.97,2.59,588.6,1971.0,1524.0,2.59,22.0,1493.0,47.4,27.78,22.5,21.65,21.41,17.04,6.09,46.77,12.69,19.62,8950.0,2014.0,2486.0,1525.0,2.59,578.64,37.78,55.7,125.71,16.64,177.62,0.44,56.3,114934.92,18248.0,68.0,5500.0,127750.92,0.74,21.18,15.75,3.67,57.85,0.81,46.77,0.42,19.81,1.73,1.22,0.14,7.35,49.79,7.26,50.39,3.95,92.54,91.94
2021-07-21,MMM,3M Co,7.0902,12.1239,18.9714,27.2669,34.6317,42.5264,48.1025,53.3671,57.4274,60.6376,143.77462768554688,145.28563878987123,143.1945703609885,144.03243529716258,2390924.0,8950.0,4242.0,2014.0,2486.0,1525.0,4695.0,5500.0,48307.0,18248.0,14448.0,1887.0,472.0,383.0,59.0,635.0,2.97,2.59,588.6,1971.0,1524.0,2.59,22.0,1493.0,47.4,27.78,22.5,21.65,21.41,17.04,6.09,46.77,12.69,19.62,8950.0,2014.0,2486.0,1525.0,2.59,578.64,37.78,55.7,125.71,16.64,177.62,0.44,56.3,114934.92,18248.0,68.0,5500.0,127750.92,0.74,21.18,15.75,3.67,57.85,0.81,46.77,0.42,19.81,1.73,1.22,0.14,7.35,49.79,7.26,50.39,3.95,92.54,91.94
2021-07-22,MMM,3M Co,6.7448,11.5072,17.9807,26.0545,33.2646,40.9979,46.4583,51.614,55.5899,58.7326,142.55723571777344,144.40481994631236,142.27795611216084,144.3045563462066,2033798.0,8950.0,4242.0,2014.0,2486.0,1525.0,4695.0,5500.0,48307.0,18248.0,14448.0,1887.0,472.0,383.0,59.0,635.0,2.97,2.59,588.6,1971.0,1524.0,2.59,22.0,1493.0,47.4,27.78,22.5,21.65,21.41,17.04,6.09,46.77,12.69,19.62,8950.0,2014.0,2486.0,1525.0,2.59,578.64,37.78,55.7,125.71,16.64,177.62,0.44,56.3,114934.92,18248.0,68.0,5500.0,127750.92,0.74,21.18,15.75,3.67,57.85,0.81,46.77,0.42,19.81,1.73,1.22,0.14,7.35,49.79,7.26,50.39,3.95,92.54,91.94
2021-07-23,MMM,3M Co,6.7946,11.5908,18.1107,26.3336,33.6931,41.5455,47.0882,52.3124,56.3405,59.524,143.57412719726562,143.96799380328608,142.4641573104405,143.58845056975878,1878557.0,8950.0,4242.0,2014.0,2486.0,1525.0,4695.0,5500.0,48307.0,18248.0,14448.0,1887.0,472.0,383.0,59.0,635.0,2.97,2.59,588.6,1971.0,1524.0,2.59,22.0,1493.0,47.4,27.78,22.5,21.65,21.41,17.04,6.09,46.77,12.69,19.62,8950.0,2014.0,2486.0,1525.0,2.59,578.64,37.78,55.7,125.71,16.64,177.62,0.44,56.3,114934.92,18248.0,68.0,5500.0,127750.92,0.74,21.18,15.75,3.67,57.85,0.81,46.77,0.42,19.81,1.73,1.22,0.14,7.35,49.79,7.26,50.39,3.95,92.54,91.94
2021-07-26,MMM,3M Co,6.663,11.3443,17.7047,25.8819,33.2273,41.0736,46.6099,51.8303,55.8548,59.0344,144.41915893554688,145.18539404679814,143.1731169665842,143.54548545807987,2881403.0,8950.0,4242.0,2014.0,2486.0,1525.0,4695.0,5500.0,48307.0,18248.0,14448.0,1887.0,472.0,383.0,59.0,635.0,2.97,2.59,588.6,1971.0,1524.0,2.59,22.0,1493.0,47.4,27.78,22.5,21.65,21.41,17.04,6.09,46.77,12.69,19.62,8950.0,2014.0,2486.0,1525.0,2.59,578.64,37.78,55.7,125.71,16.64,177.62,0.44,56.3,114934.92,18248.0,68.0,5500.0,127750.92,0.74,21.18,15.75,3.67,57.85,0.81,46.77,0.42,19.81,1.73,1.22,0.14,7.35,49.79,7.26,50.39,3.95,92.54,91.94
2021-07-27,MMM,3M Co,6.7584,11.5082,17.9618,26.2703,33.7337,41.7196,47.3532,52.6674,56.7623,59.9973,143.55979919433594,143.98231253171477,139.57820235138757,141.22525944726922,3587880.0,8950.0,4242.0,2014.0,2486.0,1525.0,4695.0,5500.0,48307.0,18248.0,14448.0,1887.0,472.0,383.0,59.0,635.0,2.97,2.59,588.6,1971.0,1524.0,2.59,22.0,1493.0,47.4,27.78,22.5,21.65,21.41,17.04,6.09,46.77,12.69,19.62,8950.0,2014.0,2486.0,1525.0,2.59,578.64,37.78,55.7,125.71,16.64,177.62,0.44,56.3,114934.92,18248.0,68.0,5500.0,127750.92,0.74,21.18,15.75,3.67,57.85,0.81,46.77,0.42,19.81,1.73,1.22,0.14,7.35,49.79,7.26,50.39,3.95,92.54,91.94
2021-07-28,MMM,3M Co,6.8832,11.7243,18.303,26.6504,34.1263,42.1284,47.7738,53.1009,57.2074,60.452,141.9915008544922,143.48818861073914,141.86260358108345,142.73626388977738,2558364.0,8950.0,4242.0,2014.0,2486.0,1525.0,4695.0,5500.0,48307.0,18248.0,14448.0,1887.0,472.0,383.0,59.0,635.0,2.97,2.59,588.6,1971.0,1524.0,2.59,22.0,1493.0,47.4,27.78,22.5,21.65,21.41,17.04,6.09,46.77,12.69,19.62,8950.0,2014.0,2486.0,1525.0,2.59,578.64,37.78,55.7,125.71,16.64,177.62,0.44,56.3,114934.92,18248.0,68.0,5500.0,127750.92,0.74,21.18,15.75,3.67,57.85,0.81,46.77,0.42,19.81,1.73,1.22,0.14,7.35,49.79,7.26,50.39,3.95,92.54,91.94
2021-07-29,MMM,3M Co,6.7446,11.4745,17.9003,26.1461,33.5479,41.4782,47.0723,52.353,56.4229,59.6382,141.91275024414062,143.22323431005117,141.74804452509846,143.22323431005117,2535759.0,8950.0,4242.0,2014.0,2486.0,1525.0,4695.0,5500.0,48307.0,18248.0,14448.0,1887.0,472.0,383.0,59.0,635.0,2.97,2.59,588.6,1971.0,1524.0,2.59,22.0,1493.0,47.4,27.78,22.5,21.65,21.41,17.04,6.09,46.77,12.69,19.62,8950.0,2014.0,2486.0,1525.0,2.59,578.64,37.78,55.7,125.71,16.64,177.62,0.44,56.3,114934.92,18248.0,68.0,5500.0,127750.92,0.74,21.18,15.75,3.67,57.85,0.81,46.77,0.42,19.81,1.73,1.22,0.14,7.35,49.79,7.26,50.39,3.95,92.54,91.94
2021-07-30,MMM,3M Co,6.7208,11.4276,17.821,26.0666,33.4698,41.4013,46.9948,52.2744,56.3432,59.5573,141.748046875,142.67898771327285,141.21812127695517,141.7910039255012,2284719.0,8950.0,4242.0,2014.0,2486.0,1525.0,4695.0,5500.0,48307.0,18248.0,14448.0,1887.0,472.0,383.0,59.0,635.0,2.97,2.59,588.6,1971.0,1524.0,2.59,22.0,1493.0,47.4,27.78,22.5,21.65,21.41,17.04,6.09,46.77,12.69,19.62,8950.0,2014.0,2486.0,1525.0,2.59,578.64,37.78,55.7,125.71,16.64,177.62,0.44,56.3,114934.92,18248.0,68.0,5500.0,127750.92,0.74,21.18,15.75,3.67,57.85,0.81,46.77,0.42,19.81,1.73,1.22,0.14,7.35,49.79,7.26,50.39,3.95,92.54,91.94
2021-08-02,MMM,3M Co,6.8765,11.6875,18.2238,26.5424,33.9898,41.9888,47.6268,52.9533,57.0572,60.2976,141.44723510742188,143.72449405618627,141.38995469759914,142.55721784250872,1593670.0,8950.0,4242.0,2014.0,2486.0,1525.0,4695.0,5500.0,48307.0,18248.0,14448.0,1887.0,472.0,383.0,59.0,635.0,2.97,2.59,588.6,1971.0,1524.0,2.59,22.0,1493.0,47.4,27.78,22.5,21.65,21.41,17.04,6.09,46.77,12.69,19.62,8950.0,2014.0,2486.0,1525.0,2.59,578.64,37.78,55.7,125.71,16.64,177.62,0.44,56.3,114934.92,18248.0,68.0,5500.0,127750.92,0.74,21.18,15.75,3.67,57.85,0.81,46.77,0.42,19.81,1.73,1.22,0.14,7.35,49.79,7.26,50.39,3.95,92.54,91.94
2021-08-03,MMM,3M Co,6.8667,11.6653,18.185,26.4658,33.8789,41.8555,47.4778,52.7937,56.8883,60.1217,143.9608154296875,144.80582896497995,141.36131965506243,142.17768644868917,2641007.0,8950.0,4242.0,2014.0,2486.0,1525.0,4695.0,5500.0,48307.0,18248.0,14448.0,1887.0,472.0,383.0,59.0,635.0,2.97,2.59,588.6,1971.0,1524.0,2.59,22.0,1493.0,47.4,27.78,22.5,21.65,21.41,17.04,6.09,46.77,12.69,19.62,8950.0,2014.0,2486.0,1525.0,2.59,578.64,37.78,55.7,125.71,16.64,177.62,0.44,56.3,114934.92,18248.0,68.0,5500.0,127750.92,0.74,21.18,15.75,3.67,57.85,0.81,46.77,0.42,19.81,1.73,1.22,0.14,7.35,49.79,7.26,50.39,3.95,92.54,91.94
2021-08-04,MMM,3M Co,6.8952,11.7103,18.2527,26.5858,34.049,42.079,47.7376,53.0874,57.208,60.462,141.45440673828125,143.80326963167087,141.218097260015,143.5096666707855,2460172.0,8950.0,4242.0,2014.0,2486.0,1525.0,4695.0,5500.0,48307.0,18248.0,14448.0,1887.0,472.0,383.0,59.0,635.0,2.97,2.59,588.6,1971.0,1524.0,2.59,22.0,1493.0,47.4,27.78,22.5,21.65,21.41,17.04,6.09,46.77,12.69,19.62,8950.0,2014.0,2486.0,1525.0,2.59,578.64,37.78,55.7,125.71,16.64,177.62,0.44,56.3,114934.92,18248.0,68.0,5500.0,127750.92,0.74,21.18,15.75,3.67,57.85,0.81,46.77,0.42,19.81,1.73,1.22,0.14,7.35,49.79,7.26,50.39,3.95,92.54,91.94
2021-08-05,MMM,3M Co,6.9111,11.7329,18.2827,26.5588,33.958,41.9264,47.5422,52.8544,56.9474,60.1796,141.64776611328125,142.59304327896595,141.28254628122826,142.18485333284332,1883939.0,8950.0,4242.0,2014.0,2486.0,1525.0,4695.0,5500.0,48307.0,18248.0,14448.0,1887.0,472.0,383.0,59.0,635.0,2.97,2.59,588.6,1971.0,1524.0,2.59,22.0,1493.0,47.4,27.78,22.5,21.65,21.41,17.04,6.09,46.77,12.69,19.62,8950.0,2014.0,2486.0,1525.0,2.59,578.64,37.78,55.7,125.71,16.64,177.62,0.44,56.3,114934.92,18248.0,68.0,5500.0,127750.92,0.74,21.18,15.75,3.67,57.85,0.81,46.77,0.42,19.81,1.73,1.22,0.14,7.35,49.79,7.26,50.39,3.95,92.54,91.94
2021-08-06,MMM,3M Co,6.858,11.6338,18.1187,26.3886,33.7931,41.7693,47.3903,52.7078,56.8048,60.0407,141.8840789794922,142.6861223768221,141.46872737606483,141.9198874054374,1334975.0,8950.0,4242.0,2014.0,2486.0,1525.0,4695.0,5500.0,48307.0,18248.0,14448.0,1887.0,472.0,383.0,59.0,635.0,2.97,2.59,588.6,1971.0,1524.0,2.59,22.0,1493.0,47.4,27.78,22.5,21.65,21.41,17.04,6.09,46.77,12.69,19.62,8950.0,2014.0,2486.0,1525.0,2.59,578.64,37.78,55.7,125.71,16.64,177.62,0.44,56.3,114934.92,18248.0,68.0,5500.0,127750.92,0.74,21.18,15.75,3.67,57.85,0.81,46.77,0.42,19.81,1.73,1.22,0.14,7.35,49.79,7.26,50.39,3.95,92.54,91.94
2021-08-09,MMM,3M Co,6.7655,11.4547,17.8188,26.0594,33.4561,41.3878,46.9728,52.2456,56.3062,59.5117,141.3828125,141.89841467207935,140.91732905982758,141.54035651907122,1427187.0,8950.0,4242.0,2014.0,2486.0,1525.0,4695.0,5500.0,48307.0,18248.0,14448.0,1887.0,472.0,383.0,59.0,635.0,2.97,2.59,588.6,1971.0,1524.0,2.59,22.0,1493.0,47.4,27.78,22.5,21.65,21.41,17.04,6.09,46.77,12.69,19.62,8950.0,2014.0,2486.0,1525.0,2.59,578.64,37.78,55.7,125.71,16.64,177.62,0.44,56.3,114934.92,18248.0,68.0,5500.0,127750.92,0.74,21.18,15.75,3.67,57.85,0.81,46.77,0.42,19.81,1.73,1.22,0.14,7.35,49.79,7.26,50.39,3.95,92.54,91.94
2021-08-10,MMM,3M Co,6.8617,11.6182,18.0738,26.4021,33.8695,41.855,47.4778,52.7822,56.8665,60.0914,142.68612670898438,142.857994089971,141.57615695236242,141.96284875800555,1911686.0,8950.0,4242.0,2014.0,2486.0,1525.0,4695.0,5500.0,48307.0,18248.0,14448.0,1887.0,472.0,383.0,59.0,635.0,2.97,2.59,588.6,1971.0,1524.0,2.59,22.0,1493.0,47.4,27.78,22.5,21.65,21.41,17.04,6.09,46.77,12.69,19.62,8950.0,2014.0,2486.0,1525.0,2.59,578.64,37.78,55.7,125.71,16.64,177.62,0.44,56.3,114934.92,18248.0,68.0,5500.0,127750.92,0.74,21.18,15.75,3.67,57.85,0.81,46.77,0.42,19.81,1.73,1.22,0.14,7.35,49.79,7.26,50.39,3.95,92.54,91.94
2021-08-11,MMM,3M Co,6.9384,11.7469,18.2723,26.5871,34.0217,41.9737,47.5724,52.8544,56.9224,60.1344,144.3475341796875,144.49075483301363,142.72911073893084,143.22322787385255,2652010.0,8950.0,4242.0,2014.0,2486.0,1525.0,4695.0,5500.0,48307.0,18248.0,14448.0,1887.0,472.0,383.0,59.0,635.0,2.97,2.59,588.6,1971.0,1524.0,2.59,22.0,1493.0,47.4,27.78,22.5,21.65,21.41,17.04,6.09,46.77,12.69,19.62,8950.0,2014.0,2486.0,1525.0,2.59,578.64,37.78,55.7,125.71,16.64,177.62,0.44,56.3,114934.92,18248.0,68.0,5500.0,127750.92,0.74,21.18,15.75,3.67,57.85,0.81,46.77,0.42,19.81,1.73,1.22,0.14,7.35,49.79,7.26,50.39,3.95,92.54,91.94
2021-08-12,MMM,3M Co,6.9486,11.7593,18.2894,26.6324,34.0946,42.067,47.6784,52.9712,57.0469,60.2647,144.24728393554688,144.92043015568402,143.48103579585825,144.2830792973733,1473233.0,8950.0,4242.0,2014.0,2486.0,1525.0,4695.0,5500.0,48307.0,18248.0,14448.0,1887.0,472.0,383.0,59.0,635.0,2.97,2.59,588.6,1971.0,1524.0,2.59,22.0,1493.0,47.4,27.78,22.5,21.65,21.41,17.04,6.09,46.77,12.69,19.62,8950.0,2014.0,2486.0,1525.0,2.59,578.64,37.78,55.7,125.71,16.64,177.62,0.44,56.3,114934.92,18248.0,68.0,5500.0,127750.92,0.74,21.18,15.75,3.67,57.85,0.81,46.77,0.42,19.81,1.73,1.22,0.14,7.35,49.79,7.26,50.39,3.95,92.54,91.94
