Date,Ticker,Company,PX1,PX2,PX3,PX4,PX5,PX6,PX7,PX8,PX9,PX10,Close,High,Low,Open,Volume,Revenue from Business Activities - Total,Gross Profit - Industrials/Property - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,Cash & Cash Equivalents,Cash & Short-Term Investments,Total Assets,Debt - Total,Common Equity - Total,Net Cash Flow from Operating Activities,"Depreciation, Depletion & Amortization including Impairment - Cash Flow - to Reconcile",Capital Expenditures - Net - Cash Flow,Net Change in Cash - Total,Free Cash Flow Net of Dividends,"Dividend Yield - Common Stock - Net - Issue Specific - %, TTM","Dividend Yield - Common Stock - Net - Issue Specific - %, TTM",EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Shares used to calculate Diluted EPS - Total,Non-GAAP Adjusted Net Earnings - Company Reported,Non-GAAP EPS Diluted - Company Reported,Gross Profit Margin - %,EBITDA Margin - %,Operating Margin - %,Income before Tax Margin - %,Income Tax Rate - %,Net Margin - %,"Free Cash Flow Yield - %, TTM","Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Return on Average Total Assets - % (Income before Discontinued Operations & Extraordinary Items), TTM","Return on Invested Capital - %, TTM",Revenue from Business Activities - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Common Shares - Outstanding - Total,Total Debt Percentage of Total Assets,Total Debt Percentage of Total Capital,Total Debt Percentage of Total Equity,Interest Coverage Ratio,Dividend Coverage - %,Earnings Retention Rate,Dividend Payout Ratio - %,Market Capitalization,Debt - Total,Preferred Shareholders Equity,Minority Interest - Total,Cash & Short Term Investments - Total,Enterprise Value,"Asset Turnover, TTM","Income before Tax Margin - %, TTM","Pretax ROA - %, TTM","Total Assets to Total Shareholders Equity - including Minority Interest & Hybrid Debt, Average TTM","Pretax ROE - %, TTM","Tax Complement, TTM","Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Earnings Retention Rate, TTM","Reinvestment Rate - %, TTM",Current Ratio,Quick Ratio,Working Capital to Total Assets,"Accounts Receivable Turnover, TTM","Average Receivables Collection Days, TTM","Payables Turnover, TTM","Average Payables Payment Days, TTM","Inventory Turnover, TTM","Average Inventory Days, TTM","Average Net Trade Cycle Days, TTM"
2021-04-12,BMY,Bristol Myers Squibb Co,6.9472,10.1029,14.2648,20.0204,27.8991,34.0622,38.4673,44.0753,48.4269,51.8987,54.42454147338867,54.50267542050036,54.05991859469598,54.28563704649487,11163000.0,11073.0,6057.0,2532.0,5200.0,2029.0,10982.0,12930.0,112435.0,46282.0,37605.0,3824.0,3007.0,173.0,-3652.0,2543.0,0.18,2.98,0.89,2265.0,3952.0,1.74,54.7,46.96,22.87,22.85,19.8,18.32,9.25,-14.21,-5.13,0.56,11073.0,2532.0,5200.0,2029.0,0.89,2232.84,41.16,55.13,122.85,7.17,184.06,0.46,54.33,140959.43,46282.0,0.0,68.0,12930.0,174379.43,0.35,-9.43,-3.34,2.76,-9.21,-0.01,-14.21,-2.56,-23.92,1.56,1.45,0.09,5.05,72.46,6.58,55.59,8.3,44.07,60.93
2021-04-13,BMY,Bristol Myers Squibb Co,6.5481,10.288,14.5107,20.175,27.7765,34.0758,38.5801,44.2921,48.713,52.2358,55.19719696044922,55.33610137751286,54.47662802010858,54.61553243717222,9451100.0,11073.0,6057.0,2532.0,5200.0,2029.0,10982.0,12930.0,112435.0,46282.0,37605.0,3824.0,3007.0,173.0,-3652.0,2543.0,0.18,2.98,0.89,2265.0,3952.0,1.74,54.7,46.96,22.87,22.85,19.8,18.32,9.25,-14.21,-5.13,0.56,11073.0,2532.0,5200.0,2029.0,0.89,2232.84,41.16,55.13,122.85,7.17,184.06,0.46,54.33,140959.43,46282.0,0.0,68.0,12930.0,174379.43,0.35,-9.43,-3.34,2.76,-9.21,-0.01,-14.21,-2.56,-23.92,1.56,1.45,0.09,5.05,72.46,6.58,55.59,8.3,44.07,60.93
2021-04-14,BMY,Bristol Myers Squibb Co,7.332,10.2078,14.3142,19.8223,27.729,33.9642,38.4215,44.115,48.5258,52.0432,55.396881103515625,55.52710215340275,55.197206177627564,55.34479069651493,7639900.0,11073.0,6057.0,2532.0,5200.0,2029.0,10982.0,12930.0,112435.0,46282.0,37605.0,3824.0,3007.0,173.0,-3652.0,2543.0,0.18,2.98,0.89,2265.0,3952.0,1.74,54.7,46.96,22.87,22.85,19.8,18.32,9.25,-14.21,-5.13,0.56,11073.0,2532.0,5200.0,2029.0,0.89,2232.84,41.16,55.13,122.85,7.17,184.06,0.46,54.33,140959.43,46282.0,0.0,68.0,12930.0,174379.43,0.35,-9.43,-3.34,2.76,-9.21,-0.01,-14.21,-2.56,-23.92,1.56,1.45,0.09,5.05,72.46,6.58,55.59,8.3,44.07,60.93
2021-04-15,BMY,Bristol Myers Squibb Co,7.0021,9.9112,14.1903,19.8389,27.5189,33.7069,38.1303,43.7786,48.1594,51.6575,55.94381332397461,56.19557863228284,55.49236979753037,55.561823666750335,9834000.0,11073.0,6057.0,2532.0,5200.0,2029.0,10982.0,12930.0,112435.0,46282.0,37605.0,3824.0,3007.0,173.0,-3652.0,2543.0,0.18,2.98,0.89,2265.0,3952.0,1.74,54.7,46.96,22.87,22.85,19.8,18.32,9.25,-14.21,-5.13,0.56,11073.0,2532.0,5200.0,2029.0,0.89,2232.84,41.16,55.13,122.85,7.17,184.06,0.46,54.33,140959.43,46282.0,0.0,68.0,12930.0,174379.43,0.35,-9.43,-3.34,2.76,-9.21,-0.01,-14.21,-2.56,-23.92,1.56,1.45,0.09,5.05,72.46,6.58,55.59,8.3,44.07,60.93
2021-04-16,BMY,Bristol Myers Squibb Co,7.7723,10.3056,14.14,19.4991,27.5692,33.4914,37.7269,43.1917,47.4585,50.8805,56.82932662963867,56.985594522693006,56.20425505742134,56.369206339946885,14589500.0,11073.0,6057.0,2532.0,5200.0,2029.0,10982.0,12930.0,112435.0,46282.0,37605.0,3824.0,3007.0,173.0,-3652.0,2543.0,0.18,2.98,0.89,2265.0,3952.0,1.74,54.7,46.96,22.87,22.85,19.8,18.32,9.25,-14.21,-5.13,0.56,11073.0,2532.0,5200.0,2029.0,0.89,2232.84,41.16,55.13,122.85,7.17,184.06,0.46,54.33,140959.43,46282.0,0.0,68.0,12930.0,174379.43,0.35,-9.43,-3.34,2.76,-9.21,-0.01,-14.21,-2.56,-23.92,1.56,1.45,0.09,5.05,72.46,6.58,55.59,8.3,44.07,60.93
2021-04-19,BMY,Bristol Myers Squibb Co,7.2337,10.4191,14.2257,20.0073,27.7056,33.5552,37.7372,42.7994,46.7175,49.8363,56.95087432861328,57.23736660370109,56.61229495750452,56.79460641706414,11851000.0,11073.0,6057.0,2532.0,5200.0,2029.0,10982.0,12930.0,112435.0,46282.0,37605.0,3824.0,3007.0,173.0,-3652.0,2543.0,0.18,2.98,0.89,2265.0,3952.0,1.74,54.7,46.96,22.87,22.85,19.8,18.32,9.25,-14.21,-5.13,0.56,11073.0,2532.0,5200.0,2029.0,0.89,2232.84,41.16,55.13,122.85,7.17,184.06,0.46,54.33,140959.43,46282.0,0.0,68.0,12930.0,174379.43,0.35,-9.43,-3.34,2.76,-9.21,-0.01,-14.21,-2.56,-23.92,1.56,1.45,0.09,5.05,72.46,6.58,55.59,8.3,44.07,60.93
2021-04-20,BMY,Bristol Myers Squibb Co,6.7745,9.6784,14.3154,20.3053,28.0645,34.165,38.5229,43.7511,47.7735,50.9588,57.367584228515625,57.75825064975544,56.79459974564604,56.82064329059729,9685400.0,11073.0,6057.0,2532.0,5200.0,2029.0,10982.0,12930.0,112435.0,46282.0,37605.0,3824.0,3007.0,173.0,-3652.0,2543.0,0.18,2.98,0.89,2265.0,3952.0,1.74,54.7,46.96,22.87,22.85,19.8,18.32,9.25,-14.21,-5.13,0.56,11073.0,2532.0,5200.0,2029.0,0.89,2232.84,41.16,55.13,122.85,7.17,184.06,0.46,54.33,140959.43,46282.0,0.0,68.0,12930.0,174379.43,0.35,-9.43,-3.34,2.76,-9.21,-0.01,-14.21,-2.56,-23.92,1.56,1.45,0.09,5.05,72.46,6.58,55.59,8.3,44.07,60.93
2021-04-21,BMY,Bristol Myers Squibb Co,8.6073,10.5587,14.4284,19.6309,28.345,34.6353,39.1288,44.5033,48.6204,51.8666,57.57594680786133,58.070794097679055,57.36759179727659,57.74957487943421,9532100.0,11073.0,6057.0,2532.0,5200.0,2029.0,10982.0,12930.0,112435.0,46282.0,37605.0,3824.0,3007.0,173.0,-3652.0,2543.0,0.18,2.98,0.89,2265.0,3952.0,1.74,54.7,46.96,22.87,22.85,19.8,18.32,9.25,-14.21,-5.13,0.56,11073.0,2532.0,5200.0,2029.0,0.89,2232.84,41.16,55.13,122.85,7.17,184.06,0.46,54.33,140959.43,46282.0,0.0,68.0,12930.0,174379.43,0.35,-9.43,-3.34,2.76,-9.21,-0.01,-14.21,-2.56,-23.92,1.56,1.45,0.09,5.05,72.46,6.58,55.59,8.3,44.07,60.93
2021-04-22,BMY,Bristol Myers Squibb Co,8.0236,10.6037,14.2859,20.197,28.4644,34.2573,38.3976,43.1048,46.764,49.6891,57.57594680786133,57.78430181844606,57.14187000544274,57.428362284675735,12914200.0,11073.0,6057.0,2532.0,5200.0,2029.0,10982.0,12930.0,112435.0,46282.0,37605.0,3824.0,3007.0,173.0,-3652.0,2543.0,0.18,2.98,0.89,2265.0,3952.0,1.74,54.7,46.96,22.87,22.85,19.8,18.32,9.25,-14.21,-5.13,0.56,11073.0,2532.0,5200.0,2029.0,0.89,2232.84,41.16,55.13,122.85,7.17,184.06,0.46,54.33,140959.43,46282.0,0.0,68.0,12930.0,174379.43,0.35,-9.43,-3.34,2.76,-9.21,-0.01,-14.21,-2.56,-23.92,1.56,1.45,0.09,5.05,72.46,6.58,55.59,8.3,44.07,60.93
2021-04-23,BMY,Bristol Myers Squibb Co,7.9469,10.5509,14.2944,19.5788,27.6896,33.795,38.1569,43.0229,46.7949,49.8016,57.30681610107422,58.10551575529127,57.17659174748789,57.55858141841159,14715700.0,11073.0,6057.0,2532.0,5200.0,2029.0,10982.0,12930.0,112435.0,46282.0,37605.0,3824.0,3007.0,173.0,-3652.0,2543.0,0.18,2.98,0.89,2265.0,3952.0,1.74,54.7,46.96,22.87,22.85,19.8,18.32,9.25,-14.21,-5.13,0.56,11073.0,2532.0,5200.0,2029.0,0.89,2232.84,41.16,55.13,122.85,7.17,184.06,0.46,54.33,140959.43,46282.0,0.0,68.0,12930.0,174379.43,0.35,-9.43,-3.34,2.76,-9.21,-0.01,-14.21,-2.56,-23.92,1.56,1.45,0.09,5.05,72.46,6.58,55.59,8.3,44.07,60.93
2021-04-26,BMY,Bristol Myers Squibb Co,7.9593,10.4405,14.2044,19.4704,27.545,33.4865,37.7297,42.5162,46.2389,49.215,57.20262908935547,57.29812649672882,56.4994269291381,57.26339956463987,11768800.0,11073.0,6057.0,2532.0,5200.0,2029.0,10982.0,12930.0,112435.0,46282.0,37605.0,3824.0,3007.0,173.0,-3652.0,2543.0,0.18,2.98,0.89,2265.0,3952.0,1.74,54.7,46.96,22.87,22.85,19.8,18.32,9.25,-14.21,-5.13,0.56,11073.0,2532.0,5200.0,2029.0,0.89,2232.84,41.16,55.13,122.85,7.17,184.06,0.46,54.33,140959.43,46282.0,0.0,68.0,12930.0,174379.43,0.35,-9.43,-3.34,2.76,-9.21,-0.01,-14.21,-2.56,-23.92,1.56,1.45,0.09,5.05,72.46,6.58,55.59,8.3,44.07,60.93
2021-04-27,BMY,Bristol Myers Squibb Co,7.2368,10.3008,13.945,19.7669,27.5042,33.5773,37.9136,42.762,46.5253,49.5305,57.26340866088867,57.54121753824496,56.95087284592709,57.29813559849397,7472400.0,11073.0,6057.0,2532.0,5200.0,2029.0,10982.0,12930.0,112435.0,46282.0,37605.0,3824.0,3007.0,173.0,-3652.0,2543.0,0.18,2.98,0.89,2265.0,3952.0,1.74,54.7,46.96,22.87,22.85,19.8,18.32,9.25,-14.21,-5.13,0.56,11073.0,2532.0,5200.0,2029.0,0.89,2232.84,41.16,55.13,122.85,7.17,184.06,0.46,54.33,140959.43,46282.0,0.0,68.0,12930.0,174379.43,0.35,-9.43,-3.34,2.76,-9.21,-0.01,-14.21,-2.56,-23.92,1.56,1.45,0.09,5.05,72.46,6.58,55.59,8.3,44.07,60.93
2021-04-28,BMY,Bristol Myers Squibb Co,8.3637,10.0204,13.5353,19.3759,27.4598,33.5455,37.8895,42.7436,46.5099,49.5145,57.32417297363281,57.63670875494312,57.08109106005488,57.3849434520273,7645600.0,11073.0,6057.0,2532.0,5200.0,2029.0,10982.0,12930.0,112435.0,46282.0,37605.0,3824.0,3007.0,173.0,-3652.0,2543.0,0.18,2.98,0.89,2265.0,3952.0,1.74,54.7,46.96,22.87,22.85,19.8,18.32,9.25,-14.21,-5.13,0.56,11073.0,2532.0,5200.0,2029.0,0.89,2232.84,41.16,55.13,122.85,7.17,184.06,0.46,54.33,140959.43,46282.0,0.0,68.0,12930.0,174379.43,0.35,-9.43,-3.34,2.76,-9.21,-0.01,-14.21,-2.56,-23.92,1.56,1.45,0.09,5.05,72.46,6.58,55.59,8.3,44.07,60.93
2021-04-29,BMY,Bristol Myers Squibb Co,6.5924,9.7453,13.6953,19.2278,26.6341,32.8867,37.348,42.5102,46.5,49.6715,54.598167419433594,56.65569338537758,54.18145418008533,56.42997164422491,21473300.0,11073.0,6057.0,2532.0,5200.0,2029.0,10982.0,12930.0,112435.0,46282.0,37605.0,3824.0,3007.0,173.0,-3652.0,2543.0,0.18,2.98,0.89,2265.0,3952.0,1.74,54.7,46.96,22.87,22.85,19.8,18.32,9.25,-14.21,-5.13,0.56,11073.0,2532.0,5200.0,2029.0,0.89,2232.84,41.16,55.13,122.85,7.17,184.06,0.46,54.33,140959.43,46282.0,0.0,68.0,12930.0,174379.43,0.35,-9.43,-3.34,2.76,-9.21,-0.01,-14.21,-2.56,-23.92,1.56,1.45,0.09,5.05,72.46,6.58,55.59,8.3,44.07,60.93
2021-04-30,BMY,Bristol Myers Squibb Co,6.9303,10.3373,14.5111,20.0317,27.7843,33.992,38.4204,43.5662,47.5329,50.678,54.19013977050781,54.4939954819375,53.40012021957907,53.82551689088352,17026200.0,11073.0,6057.0,2532.0,5200.0,2029.0,10982.0,12930.0,112435.0,46282.0,37605.0,3824.0,3007.0,173.0,-3652.0,2543.0,0.18,2.98,0.89,2265.0,3952.0,1.74,54.7,46.96,22.87,22.85,19.8,18.32,9.25,-14.21,-5.13,0.56,11073.0,2532.0,5200.0,2029.0,0.89,2232.84,41.16,55.13,122.85,7.17,184.06,0.46,54.33,140959.43,46282.0,0.0,68.0,12930.0,174379.43,0.35,-9.43,-3.34,2.76,-9.21,-0.01,-14.21,-2.56,-23.92,1.56,1.45,0.09,5.05,72.46,6.58,55.59,8.3,44.07,60.93
2021-05-03,BMY,Bristol Myers Squibb Co,6.6539,10.3276,14.6655,20.3345,27.9171,33.9917,38.3234,43.3658,47.2627,50.3596,55.11038589477539,55.20588331331431,54.38982018426493,54.433227198580006,10740400.0,11073.0,6057.0,2532.0,5200.0,2029.0,10982.0,12930.0,112435.0,46282.0,37605.0,3824.0,3007.0,173.0,-3652.0,2543.0,0.18,2.98,0.89,2265.0,3952.0,1.74,54.7,46.96,22.87,22.85,19.8,18.32,9.25,-14.21,-5.13,0.56,11073.0,2532.0,5200.0,2029.0,0.89,2232.84,41.16,55.13,122.85,7.17,184.06,0.46,54.33,140959.43,46282.0,0.0,68.0,12930.0,174379.43,0.35,-9.43,-3.34,2.76,-9.21,-0.01,-14.21,-2.56,-23.92,1.56,1.45,0.09,5.05,72.46,6.58,55.59,8.3,44.07,60.93
2021-05-04,BMY,Bristol Myers Squibb Co,6.6622,10.4553,14.6771,20.5391,28.6144,34.551,38.7845,43.7581,47.6032,50.6609,55.5184211730957,55.744139642946664,54.988846968290225,55.02357390572669,10563200.0,11073.0,6057.0,2532.0,5200.0,2029.0,10982.0,12930.0,112435.0,46282.0,37605.0,3824.0,3007.0,173.0,-3652.0,2543.0,0.18,2.98,0.89,2265.0,3952.0,1.74,54.7,46.96,22.87,22.85,19.8,18.32,9.25,-14.21,-5.13,0.56,11073.0,2532.0,5200.0,2029.0,0.89,2232.84,41.16,55.13,122.85,7.17,184.06,0.46,54.33,140959.43,46282.0,0.0,68.0,12930.0,174379.43,0.35,-9.43,-3.34,2.76,-9.21,-0.01,-14.21,-2.56,-23.92,1.56,1.45,0.09,5.05,72.46,6.58,55.59,8.3,44.07,60.93
2021-05-05,BMY,Bristol Myers Squibb Co,7.1689,10.5925,14.6112,20.7557,29.0215,34.7291,38.7993,43.6316,47.3804,50.3712,56.152164459228516,56.299748953590694,55.44027890723352,55.475005839463165,12772600.0,11073.0,6057.0,2532.0,5200.0,2029.0,10982.0,12930.0,112435.0,46282.0,37605.0,3824.0,3007.0,173.0,-3652.0,2543.0,0.18,2.98,0.89,2265.0,3952.0,1.74,54.7,46.96,22.87,22.85,19.8,18.32,9.25,-14.21,-5.13,0.56,11073.0,2532.0,5200.0,2029.0,0.89,2232.84,41.16,55.13,122.85,7.17,184.06,0.46,54.33,140959.43,46282.0,0.0,68.0,12930.0,174379.43,0.35,-9.43,-3.34,2.76,-9.21,-0.01,-14.21,-2.56,-23.92,1.56,1.45,0.09,5.05,72.46,6.58,55.59,8.3,44.07,60.93
2021-05-06,BMY,Bristol Myers Squibb Co,6.7671,10.3818,15.0312,21.2153,28.8333,34.9468,39.3051,44.3874,48.3021,51.4058,55.96117401123047,56.1868957765972,55.605234519196,56.08271497177742,11097800.0,11073.0,6057.0,2532.0,5200.0,2029.0,10982.0,12930.0,112435.0,46282.0,37605.0,3824.0,3007.0,173.0,-3652.0,2543.0,0.18,2.98,0.89,2265.0,3952.0,1.74,54.7,46.96,22.87,22.85,19.8,18.32,9.25,-14.21,-5.13,0.56,11073.0,2532.0,5200.0,2029.0,0.89,2232.84,41.16,55.13,122.85,7.17,184.06,0.46,54.33,140959.43,46282.0,0.0,68.0,12930.0,174379.43,0.35,-9.43,-3.34,2.76,-9.21,-0.01,-14.21,-2.56,-23.92,1.56,1.45,0.09,5.05,72.46,6.58,55.59,8.3,44.07,60.93
2021-05-07,BMY,Bristol Myers Squibb Co,7.1047,10.718,15.2903,21.2515,29.4482,35.7722,40.2795,45.4932,49.4886,52.6425,55.94381332397461,56.76855649463373,55.72677495027637,56.16952846371121,7847000.0,11073.0,6057.0,2532.0,5200.0,2029.0,10982.0,12930.0,112435.0,46282.0,37605.0,3824.0,3007.0,173.0,-3652.0,2543.0,0.18,2.98,0.89,2265.0,3952.0,1.74,54.7,46.96,22.87,22.85,19.8,18.32,9.25,-14.21,-5.13,0.56,11073.0,2532.0,5200.0,2029.0,0.89,2232.84,41.16,55.13,122.85,7.17,184.06,0.46,54.33,140959.43,46282.0,0.0,68.0,12930.0,174379.43,0.35,-9.43,-3.34,2.76,-9.21,-0.01,-14.21,-2.56,-23.92,1.56,1.45,0.09,5.05,72.46,6.58,55.59,8.3,44.07,60.93
2021-05-10,BMY,Bristol Myers Squibb Co,7.095,10.715,15.2946,21.241,29.4989,35.8045,40.2945,45.4927,49.4748,52.6182,56.16952896118164,56.681742971858434,56.07403154602979,56.11744187054811,10312300.0,11073.0,6057.0,2532.0,5200.0,2029.0,10982.0,12930.0,112435.0,46282.0,37605.0,3824.0,3007.0,173.0,-3652.0,2543.0,0.18,2.98,0.89,2265.0,3952.0,1.74,54.7,46.96,22.87,22.85,19.8,18.32,9.25,-14.21,-5.13,0.56,11073.0,2532.0,5200.0,2029.0,0.89,2232.84,41.16,55.13,122.85,7.17,184.06,0.46,54.33,140959.43,46282.0,0.0,68.0,12930.0,174379.43,0.35,-9.43,-3.34,2.76,-9.21,-0.01,-14.21,-2.56,-23.92,1.56,1.45,0.09,5.05,72.46,6.58,55.59,8.3,44.07,60.93
2021-05-11,BMY,Bristol Myers Squibb Co,7.3563,11.4691,15.8019,22.2898,30.6051,36.8361,41.2718,46.4351,50.3833,53.4942,55.78754806518555,56.343165798219694,55.60523661748552,55.93513257663521,9508800.0,11073.0,6057.0,2532.0,5200.0,2029.0,10982.0,12930.0,112435.0,46282.0,37605.0,3824.0,3007.0,173.0,-3652.0,2543.0,0.18,2.98,0.89,2265.0,3952.0,1.74,54.7,46.96,22.87,22.85,19.8,18.32,9.25,-14.21,-5.13,0.56,11073.0,2532.0,5200.0,2029.0,0.89,2232.84,41.16,55.13,122.85,7.17,184.06,0.46,54.33,140959.43,46282.0,0.0,68.0,12930.0,174379.43,0.35,-9.43,-3.34,2.76,-9.21,-0.01,-14.21,-2.56,-23.92,1.56,1.45,0.09,5.05,72.46,6.58,55.59,8.3,44.07,60.93
2021-05-12,BMY,Bristol Myers Squibb Co,7.4143,11.5767,16.4457,23.0975,31.5579,37.7991,42.2411,47.417,51.3629,54.4643,56.021942138671875,56.6296535393693,55.77886022778703,55.93512811671091,10640900.0,11073.0,6057.0,2532.0,5200.0,2029.0,10982.0,12930.0,112435.0,46282.0,37605.0,3824.0,3007.0,173.0,-3652.0,2543.0,0.18,2.98,0.89,2265.0,3952.0,1.74,54.7,46.96,22.87,22.85,19.8,18.32,9.25,-14.21,-5.13,0.56,11073.0,2532.0,5200.0,2029.0,0.89,2232.84,41.16,55.13,122.85,7.17,184.06,0.46,54.33,140959.43,46282.0,0.0,68.0,12930.0,174379.43,0.35,-9.43,-3.34,2.76,-9.21,-0.01,-14.21,-2.56,-23.92,1.56,1.45,0.09,5.05,72.46,6.58,55.59,8.3,44.07,60.93
2021-05-13,BMY,Bristol Myers Squibb Co,7.3117,11.6271,16.5156,23.1008,31.4869,37.7603,42.2242,47.4039,51.352,54.4541,56.46471405029297,56.72515617055277,55.94382318628667,55.94382318628667,8611400.0,11073.0,6057.0,2532.0,5200.0,2029.0,10982.0,12930.0,112435.0,46282.0,37605.0,3824.0,3007.0,173.0,-3652.0,2543.0,0.18,2.98,0.89,2265.0,3952.0,1.74,54.7,46.96,22.87,22.85,19.8,18.32,9.25,-14.21,-5.13,0.56,11073.0,2532.0,5200.0,2029.0,0.89,2232.84,41.16,55.13,122.85,7.17,184.06,0.46,54.33,140959.43,46282.0,0.0,68.0,12930.0,174379.43,0.35,-9.43,-3.34,2.76,-9.21,-0.01,-14.21,-2.56,-23.92,1.56,1.45,0.09,5.05,72.46,6.58,55.59,8.3,44.07,60.93
2021-05-14,BMY,Bristol Myers Squibb Co,7.2722,11.5104,15.641,22.2509,30.382,36.7205,41.2302,46.4407,50.4211,53.5552,56.32579040527344,56.68173647979567,56.09139190078391,56.603599229309275,7555500.0,11073.0,6057.0,2532.0,5200.0,2029.0,10982.0,12930.0,112435.0,46282.0,37605.0,3824.0,3007.0,173.0,-3652.0,2543.0,0.18,2.98,0.89,2265.0,3952.0,1.74,54.7,46.96,22.87,22.85,19.8,18.32,9.25,-14.21,-5.13,0.56,11073.0,2532.0,5200.0,2029.0,0.89,2232.84,41.16,55.13,122.85,7.17,184.06,0.46,54.33,140959.43,46282.0,0.0,68.0,12930.0,174379.43,0.35,-9.43,-3.34,2.76,-9.21,-0.01,-14.21,-2.56,-23.92,1.56,1.45,0.09,5.05,72.46,6.58,55.59,8.3,44.07,60.93
2021-05-17,BMY,Bristol Myers Squibb Co,7.033,11.3319,15.5855,22.1263,30.0947,36.6087,41.2429,46.5603,50.6136,53.7963,56.82932662963867,57.159222571204275,56.29106908167697,56.29106908167697,9173400.0,11073.0,6057.0,2532.0,5200.0,2029.0,10982.0,12930.0,112435.0,46282.0,37605.0,3824.0,3007.0,173.0,-3652.0,2543.0,0.18,2.98,0.89,2265.0,3952.0,1.74,54.7,46.96,22.87,22.85,19.8,18.32,9.25,-14.21,-5.13,0.56,11073.0,2532.0,5200.0,2029.0,0.89,2232.84,41.16,55.13,122.85,7.17,184.06,0.46,54.33,140959.43,46282.0,0.0,68.0,12930.0,174379.43,0.35,-9.43,-3.34,2.76,-9.21,-0.01,-14.21,-2.56,-23.92,1.56,1.45,0.09,5.05,72.46,6.58,55.59,8.3,44.07,60.93
2021-05-18,BMY,Bristol Myers Squibb Co,7.1051,11.3007,15.5968,22.1177,30.3184,36.7556,41.3341,46.6263,50.6606,53.8329,56.95087432861328,57.12450902116026,56.54284108048572,56.79460641706414,6668200.0,11073.0,6057.0,2532.0,5200.0,2029.0,10982.0,12930.0,112435.0,46282.0,37605.0,3824.0,3007.0,173.0,-3652.0,2543.0,0.18,2.98,0.89,2265.0,3952.0,1.74,54.7,46.96,22.87,22.85,19.8,18.32,9.25,-14.21,-5.13,0.56,11073.0,2532.0,5200.0,2029.0,0.89,2232.84,41.16,55.13,122.85,7.17,184.06,0.46,54.33,140959.43,46282.0,0.0,68.0,12930.0,174379.43,0.35,-9.43,-3.34,2.76,-9.21,-0.01,-14.21,-2.56,-23.92,1.56,1.45,0.09,5.05,72.46,6.58,55.59,8.3,44.07,60.93
2021-05-19,BMY,Bristol Myers Squibb Co,7.4894,11.6209,16.4893,23.0144,31.5206,37.8426,42.3388,47.5748,51.5607,54.6877,56.907466888427734,56.93351043472906,56.074033665870466,56.70778866097455,7623000.0,11073.0,6057.0,2532.0,5200.0,2029.0,10982.0,12930.0,112435.0,46282.0,37605.0,3824.0,3007.0,173.0,-3652.0,2543.0,0.18,2.98,0.89,2265.0,3952.0,1.74,54.7,46.96,22.87,22.85,19.8,18.32,9.25,-14.21,-5.13,0.56,11073.0,2532.0,5200.0,2029.0,0.89,2232.84,41.16,55.13,122.85,7.17,184.06,0.46,54.33,140959.43,46282.0,0.0,68.0,12930.0,174379.43,0.35,-9.43,-3.34,2.76,-9.21,-0.01,-14.21,-2.56,-23.92,1.56,1.45,0.09,5.05,72.46,6.58,55.59,8.3,44.07,60.93
2021-05-20,BMY,Bristol Myers Squibb Co,7.2879,11.5469,15.7799,22.3691,30.9308,37.2343,41.7158,46.9139,50.8795,53.998,58.166282653808594,58.36596086680448,56.65569746633036,56.70778455516174,13165000.0,11073.0,6057.0,2532.0,5200.0,2029.0,10982.0,12930.0,112435.0,46282.0,37605.0,3824.0,3007.0,173.0,-3652.0,2543.0,0.18,2.98,0.89,2265.0,3952.0,1.74,54.7,46.96,22.87,22.85,19.8,18.32,9.25,-14.21,-5.13,0.56,11073.0,2532.0,5200.0,2029.0,0.89,2232.84,41.16,55.13,122.85,7.17,184.06,0.46,54.33,140959.43,46282.0,0.0,68.0,12930.0,174379.43,0.35,-9.43,-3.34,2.76,-9.21,-0.01,-14.21,-2.56,-23.92,1.56,1.45,0.09,5.05,72.46,6.58,55.59,8.3,44.07,60.93
2021-05-21,BMY,Bristol Myers Squibb Co,7.6451,11.7296,15.6789,22.3221,31.0756,37.2049,41.564,46.6759,50.5854,53.6658,58.20970153808594,58.96499093116746,58.140247660438845,58.37464621813986,9442100.0,11073.0,6057.0,2532.0,5200.0,2029.0,10982.0,12930.0,112435.0,46282.0,37605.0,3824.0,3007.0,173.0,-3652.0,2543.0,0.18,2.98,0.89,2265.0,3952.0,1.74,54.7,46.96,22.87,22.85,19.8,18.32,9.25,-14.21,-5.13,0.56,11073.0,2532.0,5200.0,2029.0,0.89,2232.84,41.16,55.13,122.85,7.17,184.06,0.46,54.33,140959.43,46282.0,0.0,68.0,12930.0,174379.43,0.35,-9.43,-3.34,2.76,-9.21,-0.01,-14.21,-2.56,-23.92,1.56,1.45,0.09,5.05,72.46,6.58,55.59,8.3,44.07,60.93
